N,Z,A,EL,MASSEXCESS,dMASSEXCESS,BINDINGENERGY_A,dBINDINGENERGY_A,IsCalculated
86, 49, 135, In, -46528, 401, 8132, 3, 1
85, 50, 135, Sn, -60632.243, 3.074, 8230.687, 0.023, 0
84, 51, 135, Sb, -69689.625, 2.888, 8291.983, 0.021, 0
83, 52, 135, Te, -77727.859, 2.701, 8345.731, 0.020, 0
82, 53, 135, I, -83788.959, 5.402, 8384.833, 0.040, 0
81, 54, 135, Xe, -86416.766, 4.150, 8398.503, 0.031, 0
80, 55, 135, Cs, -87581.815, 0.996, 8401.338, 0.007, 0
79, 56, 135, Ba, -87850.713, 0.274, 8397.534, 0.002, 0
78, 57, 135, La, -86643.508, 9.433, 8382.797, 0.070, 0
77, 58, 135, Ce, -84616.356, 10.267, 8361.986, 0.076, 0
76, 59, 135, Pr, -80935.860, 11.817, 8328.928, 0.088, 0
75, 60, 135, Nd, -76213.609, 19.128, 8288.153, 0.142, 0
74, 61, 135, Pm, -70026.925, 65.205, 8236.530, 0.483, 0
73, 62, 135, Sm, -62857.215, 154.628, 8177.626, 1.145, 0
72, 63, 135, Eu, -54148, 196, 8107, 1, 1
71, 64, 135, Gd, -44293, 401, 8029, 3, 1
70, 65, 135, Tb, -32825, 401, 7938, 3, 1
86, 50, 136, Sn, -55899, 401, 8195, 3, 1
85, 51, 136, Sb, -64509.798, 6.334, 8252.274, 0.047, 0
84, 52, 136, Te, -74425.804, 2.445, 8319.433, 0.018, 0
83, 53, 136, I, -79545.478, 14.195, 8351.325, 0.104, 0
82, 54, 136, Xe, -86429.152, 0.010, 8396.188, 0.000, 0
81, 55, 136, Cs, -86338.914, 1.877, 8389.772, 0.014, 0
80, 56, 136, Ba, -88887.138, 0.274, 8402.756, 0.002, 0
79, 57, 136, La, -86037.478, 53.171, 8376.050, 0.391, 0
78, 58, 136, Ce, -86508.588, 0.385, 8373.762, 0.003, 0
77, 59, 136, Pr, -81340.426, 11.455, 8330.008, 0.084, 0
76, 60, 136, Nd, -79199.286, 11.817, 8308.512, 0.087, 0
75, 61, 136, Pm, -71180.500, 71.368, 8243.798, 0.525, 0
74, 62, 136, Sm, -66810.889, 12.497, 8205.916, 0.092, 0
73, 63, 136, Eu, -56244, 196, 8122, 1, 1
72, 64, 136, Gd, -49090, 298, 8064, 2, 1
71, 65, 136, Tb, -36058, 503, 7963, 4, 1
87, 50, 137, Sn, -49788, 503, 8149, 4, 1
86, 51, 137, Sb, -60030.131, 300.407, 8218.255, 2.193, 0
85, 52, 137, Te, -69304.222, 2.515, 8280.238, 0.018, 0
84, 53, 137, I, -76356.251, 8.383, 8326.002, 0.061, 0
83, 54, 137, Xe, -82383.396, 0.104, 8364.286, 0.001, 0
82, 55, 137, Cs, -86545.824, 0.331, 8388.958, 0.002, 0
81, 56, 137, Ba, -87721.453, 0.283, 8391.828, 0.002, 0
80, 57, 137, La, -87140.904, 1.653, 8381.880, 0.012, 0
79, 58, 137, Ce, -85918.804, 0.415, 8367.249, 0.003, 0
78, 59, 137, Pr, -83201.836, 8.137, 8341.707, 0.059, 0
77, 60, 137, Nd, -79584.566, 11.737, 8309.593, 0.086, 0
76, 61, 137, Pm, -74072.847, 13.041, 8263.651, 0.095, 0
75, 62, 137, Sm, -68026.525, 42.395, 8213.806, 0.309, 0
74, 63, 137, Eu, -60119, 196, 8150, 1, 1
73, 64, 137, Gd, -51214, 298, 8080, 2, 1
72, 65, 137, Tb, -40967, 503, 7999, 4, 1
88, 50, 138, Sn, -44861, 596, 8113, 4, 1
87, 51, 138, Sb, -54539, 298, 8177, 2, 1
86, 52, 138, Te, -65696.198, 4.378, 8252.579, 0.032, 0
85, 53, 138, I, -71979.892, 5.962, 8292.444, 0.043, 0
84, 54, 138, Xe, -79972.231, 2.804, 8344.690, 0.020, 0
83, 55, 138, Cs, -82887.048, 9.159, 8360.143, 0.066, 0
82, 56, 138, Ba, -88261.856, 0.285, 8393.422, 0.002, 0
81, 57, 138, La, -86521.895, 3.432, 8375.144, 0.025, 0
80, 58, 138, Ce, -87568.736, 9.886, 8377.061, 0.072, 0
79, 59, 138, Pr, -83131.736, 14.062, 8339.240, 0.102, 0
78, 60, 138, Nd, -82018.309, 11.601, 8325.502, 0.084, 0
77, 61, 138, Pm, -74940.483, 27.739, 8268.544, 0.201, 0
76, 62, 138, Sm, -71497.762, 11.817, 8237.928, 0.086, 0
75, 63, 138, Eu, -61749.669, 27.945, 8161.620, 0.202, 0
74, 64, 138, Gd, -55657, 196, 8112, 1, 1
73, 65, 138, Tb, -43668, 298, 8019, 2, 1
72, 66, 138, Dy, -34931, 401, 7950, 3, 1
88, 51, 139, Sb, -49788, 401, 8142, 3, 1
87, 52, 139, Te, -60205.071, 3.540, 8211.771, 0.025, 0
86, 53, 139, I, -68459.027, 28.876, 8265.523, 0.208, 0
85, 54, 139, Xe, -75644.575, 2.142, 8311.590, 0.015, 0
84, 55, 139, Cs, -80701.140, 3.137, 8342.339, 0.023, 0
83, 56, 139, Ba, -84913.969, 0.288, 8367.019, 0.002, 0
82, 57, 139, La, -87228.585, 2.271, 8378.043, 0.016, 0
81, 58, 139, Ce, -86950.204, 7.305, 8370.411, 0.053, 0
80, 59, 139, Pr, -84821.133, 7.879, 8349.466, 0.057, 0
79, 60, 139, Nd, -82014.648, 27.602, 8323.647, 0.199, 0
78, 61, 139, Pm, -77500.608, 13.593, 8285.544, 0.098, 0
77, 62, 139, Sm, -72380.218, 10.884, 8243.078, 0.078, 0
76, 63, 139, Eu, -65398.041, 13.151, 8187.218, 0.095, 0
75, 64, 139, Gd, -57632, 196, 8126, 1, 1
74, 65, 139, Tb, -48130, 298, 8052, 2, 1
73, 66, 139, Dy, -37642, 503, 7971, 4, 1
89, 51, 140, Sb, -43939, 596, 8100, 4, 1
88, 52, 140, Te, -56356.721, 27.945, 8183.279, 0.200, 0
87, 53, 140, I, -63595.890, 181.641, 8229.399, 1.297, 0
86, 54, 140, Xe, -72986.451, 2.329, 8290.887, 0.017, 0
85, 55, 140, Cs, -77050.330, 8.202, 8314.326, 0.059, 0
84, 56, 140, Ba, -83270.226, 7.943, 8353.166, 0.057, 0
83, 57, 140, La, -84318.245, 2.272, 8355.064, 0.016, 0
82, 58, 140, Ce, -88079.178, 2.180, 8376.339, 0.016, 0
81, 59, 140, Pr, -84691.178, 6.384, 8346.551, 0.046, 0
80, 60, 140, Nd, -84253.772, 26.014, 8337.838, 0.186, 0
79, 61, 140, Pm, -78208.572, 35.394, 8289.070, 0.253, 0
78, 62, 140, Sm, -75455.934, 12.497, 8263.820, 0.089, 0
77, 63, 140, Eu, -66985.934, 51.538, 8197.732, 0.368, 0
76, 64, 140, Gd, -61782.271, 27.945, 8154.975, 0.200, 0
75, 65, 140, Tb, -50482.271, 800.488, 8068.672, 5.718, 0
74, 66, 140, Dy, -42830, 503, 8008, 4, 1
73, 67, 140, Ho, -29259, 503, 7906, 4, 1
89, 52, 141, Te, -50487, 401, 8141, 3, 1
88, 53, 141, I, -59904, 196, 8202, 1, 1
87, 54, 141, Xe, -68197.298, 2.888, 8255.364, 0.020, 0
86, 55, 141, Cs, -74477.145, 9.115, 8294.353, 0.065, 0
85, 56, 141, Ba, -79732.781, 5.318, 8326.079, 0.038, 0
84, 57, 141, La, -82934.609, 4.455, 8343.238, 0.032, 0
83, 58, 141, Ce, -85436.002, 2.180, 8355.430, 0.015, 0
82, 59, 141, Pr, -86016.422, 2.135, 8353.998, 0.015, 0
81, 60, 141, Nd, -84193.408, 3.528, 8335.520, 0.025, 0
80, 61, 141, Pm, -80522.920, 13.972, 8303.940, 0.099, 0
79, 62, 141, Sm, -75933.866, 8.560, 8265.845, 0.061, 0
78, 63, 141, Eu, -69925.620, 12.639, 8217.684, 0.090, 0
77, 64, 141, Gd, -63224.224, 19.760, 8164.608, 0.140, 0
76, 65, 141, Tb, -54540.837, 105.259, 8097.475, 0.747, 0
75, 66, 141, Dy, -45382, 298, 8027, 2, 1
74, 67, 141, Ho, -34364, 503, 7943, 4, 1
90, 52, 142, Te, -46370, 503, 8111, 4, 1
89, 53, 142, I, -54769.984, 374.461, 8165.019, 2.637, 0
88, 54, 142, Xe, -65229.639, 2.701, 8233.169, 0.019, 0
87, 55, 142, Cs, -70517.830, 7.358, 8264.900, 0.052, 0
86, 56, 142, Ba, -77842.734, 5.929, 8310.974, 0.042, 0
85, 57, 142, La, -80023.821, 6.384, 8320.825, 0.045, 0
84, 58, 142, Ce, -84532.731, 2.711, 8347.068, 0.019, 0
83, 59, 142, Pr, -83788.251, 2.135, 8336.316, 0.015, 0
82, 60, 142, Nd, -85949.886, 1.820, 8346.029, 0.013, 0
81, 61, 142, Pm, -81142.059, 23.598, 8306.662, 0.166, 0
80, 62, 142, Sm, -78986.606, 3.323, 8285.973, 0.023, 0
79, 63, 142, Eu, -71313.606, 30.183, 8226.428, 0.213, 0
78, 64, 142, Gd, -66959.515, 27.945, 8190.256, 0.197, 0
77, 65, 142, Tb, -56559.515, 700.558, 8111.507, 4.934, 0
76, 66, 142, Dy, -50120, 729, 8061, 5, 1
75, 67, 142, Ho, -37250, 503, 7965, 4, 1
74, 68, 142, Er, -27852, 503, 7893, 4, 1
91, 52, 143, Te, -40278, 503, 8068, 4, 1
90, 53, 143, I, -50627, 298, 8135, 2, 1
89, 54, 143, Xe, -60202.873, 4.657, 8196.885, 0.033, 0
88, 55, 143, Cs, -67673.666, 22.057, 8243.657, 0.154, 0
87, 56, 143, Ba, -73937.063, 6.921, 8281.986, 0.048, 0
86, 57, 143, La, -78171.430, 7.333, 8306.126, 0.051, 0
85, 58, 143, Ce, -81606.215, 2.711, 8324.675, 0.019, 0
84, 59, 143, Pr, -83068.031, 2.232, 8329.426, 0.016, 0
83, 60, 143, Nd, -84002.139, 1.819, 8330.487, 0.013, 0
82, 61, 143, Pm, -82960.475, 3.202, 8317.732, 0.022, 0
81, 62, 143, Sm, -79516.703, 3.039, 8288.179, 0.021, 0
80, 63, 143, Eu, -74241.300, 10.986, 8245.817, 0.077, 0
79, 64, 143, Gd, -68231.300, 200.301, 8198.318, 1.401, 0
78, 65, 143, Tb, -60419.183, 51.232, 8138.217, 0.358, 0
77, 66, 143, Dy, -52168.941, 13.041, 8075.052, 0.091, 0
76, 67, 143, Ho, -42048, 401, 7999, 3, 1
75, 68, 143, Er, -31093, 401, 7917, 3, 1
91, 53, 144, I, -45280, 401, 8098, 3, 1
90, 54, 144, Xe, -56872.292, 5.310, 8172.884, 0.037, 0
89, 55, 144, Cs, -63270.507, 25.247, 8211.883, 0.175, 0
88, 56, 144, Ba, -71767.080, 7.175, 8265.454, 0.050, 0
87, 57, 144, La, -74849.652, 12.937, 8281.428, 0.090, 0
86, 58, 144, Ce, -80431.769, 3.124, 8314.759, 0.022, 0
85, 59, 144, Pr, -80750.415, 3.012, 8311.539, 0.021, 0
84, 60, 144, Nd, -83747.855, 1.819, 8326.922, 0.013, 0
83, 61, 144, Pm, -81415.932, 3.174, 8305.295, 0.022, 0
82, 62, 144, Sm, -81965.449, 1.947, 8303.678, 0.014, 0
81, 63, 144, Eu, -75619.099, 10.799, 8254.173, 0.075, 0
80, 64, 144, Gd, -71759.503, 27.945, 8221.937, 0.194, 0
79, 65, 144, Tb, -62368.181, 27.945, 8151.287, 0.194, 0
78, 66, 144, Dy, -56570.082, 7.173, 8105.589, 0.050, 0
77, 67, 144, Ho, -44609.513, 8.477, 8017.097, 0.059, 0
76, 68, 144, Er, -36608, 196, 7956, 1, 1
75, 69, 144, Tm, -22092, 401, 7850, 3, 1
92, 53, 145, I, -40939, 503, 8068, 3, 1
91, 54, 145, Xe, -51493.329, 11.178, 8135.087, 0.077, 0
90, 55, 145, Cs, -60055.807, 10.759, 8188.743, 0.074, 0
89, 56, 145, Ba, -67516.176, 8.477, 8234.798, 0.058, 0
88, 57, 145, La, -72835.315, 12.269, 8266.087, 0.085, 0
87, 58, 145, Ce, -77066.944, 33.912, 8289.875, 0.234, 0
86, 59, 145, Pr, -79625.824, 7.264, 8302.127, 0.050, 0
85, 60, 145, Nd, -81431.837, 1.819, 8309.186, 0.013, 0
84, 61, 145, Pm, -81267.322, 3.080, 8302.656, 0.021, 0
83, 62, 145, Sm, -80651.229, 1.966, 8293.012, 0.014, 0
82, 63, 145, Eu, -77991.543, 3.317, 8269.274, 0.023, 0
81, 64, 145, Gd, -72924.037, 19.666, 8228.930, 0.136, 0
80, 65, 145, Tb, -66301.929, 97.477, 8177.865, 0.672, 0
79, 66, 145, Dy, -58242.598, 6.520, 8116.888, 0.045, 0
78, 67, 145, Ho, -49120.105, 7.452, 8048.578, 0.051, 0
77, 68, 145, Er, -39076, 196, 7974, 1, 1
76, 69, 145, Tm, -27583, 196, 7889, 1, 1
92, 54, 146, Xe, -47954.942, 24.219, 8110.415, 0.166, 0
91, 55, 146, Cs, -55568.953, 39.565, 8157.207, 0.271, 0
90, 56, 146, Ba, -64940.303, 20.429, 8216.036, 0.140, 0
89, 57, 146, La, -69046.831, 33.547, 8238.804, 0.230, 0
88, 58, 146, Ce, -75635.066, 16.304, 8278.570, 0.112, 0
87, 59, 146, Pr, -76680.726, 34.817, 8280.374, 0.238, 0
86, 60, 146, Nd, -80925.751, 1.819, 8304.091, 0.012, 0
85, 61, 146, Pm, -79454.206, 4.445, 8288.653, 0.030, 0
84, 62, 146, Sm, -80996.206, 3.280, 8293.856, 0.022, 0
83, 63, 146, Eu, -77117.420, 6.093, 8261.931, 0.042, 0
82, 64, 146, Gd, -76085.532, 4.255, 8249.504, 0.029, 0
81, 65, 146, Tb, -67763.409, 44.871, 8187.145, 0.307, 0
80, 66, 146, Dy, -62554.917, 6.695, 8146.112, 0.046, 0
79, 67, 146, Ho, -51238.218, 6.587, 8063.242, 0.045, 0
78, 68, 146, Er, -44322.012, 6.705, 8010.512, 0.046, 0
77, 69, 146, Tm, -30892, 196, 7913, 1, 1
93, 54, 147, Xe, -42607, 196, 8074, 1, 1
92, 55, 147, Cs, -52018.205, 53.016, 8132.468, 0.361, 0
91, 56, 147, Ba, -60264.029, 19.748, 8183.240, 0.134, 0
90, 57, 147, La, -66678.390, 10.712, 8221.553, 0.073, 0
89, 58, 147, Ce, -72013.882, 8.581, 8252.527, 0.058, 0
88, 59, 147, Pr, -75444.011, 15.867, 8270.539, 0.108, 0
87, 60, 147, Nd, -78146.631, 1.820, 8283.602, 0.012, 0
86, 61, 147, Pm, -79041.934, 1.795, 8284.370, 0.012, 0
85, 62, 147, Sm, -79266.008, 1.788, 8280.572, 0.012, 0
84, 63, 147, Eu, -77544.399, 2.842, 8263.539, 0.019, 0
83, 64, 147, Gd, -75356.575, 2.289, 8243.333, 0.016, 0
82, 65, 147, Tb, -70742.509, 8.119, 8206.623, 0.055, 0
81, 66, 147, Dy, -64196.037, 8.849, 8156.767, 0.060, 0
80, 67, 147, Ho, -55757.092, 5.001, 8094.037, 0.034, 0
79, 68, 147, Er, -46607.806, 38.191, 8026.475, 0.260, 0
78, 69, 147, Tm, -35974.400, 6.839, 7948.817, 0.047, 0
94, 54, 148, Xe, -39002, 196, 8049, 1, 1
93, 55, 148, Cs, -47296.480, 575.562, 8100.151, 3.889, 0
92, 56, 148, Ba, -57593.735, 63.079, 8164.441, 0.426, 0
91, 57, 148, La, -62708.735, 19.468, 8193.716, 0.132, 0
90, 58, 148, Ce, -70398.380, 11.196, 8240.387, 0.076, 0
89, 59, 148, Pr, -72535.360, 15.048, 8249.540, 0.102, 0
88, 60, 148, Nd, -77407.809, 2.417, 8277.175, 0.016, 0
87, 61, 148, Pm, -76865.073, 5.829, 8268.222, 0.039, 0
86, 62, 148, Sm, -79336.065, 1.789, 8279.632, 0.012, 0
85, 63, 148, Eu, -76299.378, 10.032, 8253.828, 0.068, 0
84, 64, 148, Gd, -76269.321, 1.947, 8248.338, 0.013, 0
83, 65, 148, Tb, -70531.280, 12.808, 8204.282, 0.087, 0
82, 66, 148, Dy, -67853.216, 9.300, 8180.901, 0.063, 0
81, 67, 148, Ho, -57991.157, 83.834, 8108.979, 0.566, 0
80, 68, 148, Er, -51478.988, 10.246, 8059.692, 0.069, 0
79, 69, 148, Tm, -38765.027, 10.246, 7968.500, 0.069, 0
78, 70, 148, Yb, -30199, 596, 7905, 4, 1
94, 55, 149, Cs, -43762, 196, 8076, 1, 1
93, 56, 149, Ba, -53021, 196, 8133, 1, 1
92, 57, 149, La, -60219.913, 200.262, 8176.191, 1.344, 0
91, 58, 149, Ce, -66669.913, 10.246, 8214.229, 0.069, 0
90, 59, 149, Pr, -71039.365, 9.874, 8238.303, 0.066, 0
89, 60, 149, Nd, -74375.279, 2.418, 8255.441, 0.016, 0
88, 61, 149, Pm, -76063.679, 2.513, 8261.522, 0.017, 0
87, 62, 149, Sm, -77135.097, 1.714, 8263.462, 0.012, 0
86, 63, 149, Eu, -76440.481, 4.092, 8253.550, 0.027, 0
85, 64, 149, Gd, -75126.744, 3.531, 8239.482, 0.024, 0
84, 65, 149, Tb, -71488.858, 3.846, 8209.816, 0.026, 0
83, 66, 149, Dy, -67699.408, 9.456, 8179.133, 0.063, 0
82, 67, 149, Ho, -61662.438, 14.485, 8133.366, 0.097, 0
81, 68, 149, Er, -53741.615, 27.945, 8074.955, 0.188, 0
80, 69, 149, Tm, -43883, 298, 8004, 2, 1
79, 70, 149, Yb, -33198, 503, 7927, 3, 1
95, 55, 150, Cs, -38815, 298, 8043, 2, 1
94, 56, 150, Ba, -50254, 298, 8114, 2, 1
93, 57, 150, La, -56383, 196, 8150, 1, 1
92, 58, 150, Ce, -64846.847, 11.697, 8201.122, 0.078, 0
91, 59, 150, Pr, -68300.398, 9.016, 8218.930, 0.060, 0
90, 60, 150, Nd, -73679.080, 1.696, 8249.572, 0.011, 0
89, 61, 150, Pm, -73596.464, 20.071, 8243.806, 0.134, 0
88, 62, 150, Sm, -77050.464, 1.685, 8261.617, 0.011, 0
87, 63, 150, Eu, -74791.823, 6.322, 8241.344, 0.042, 0
86, 64, 150, Gd, -75763.602, 6.145, 8242.607, 0.041, 0
85, 65, 150, Tb, -71105.649, 7.440, 8206.338, 0.050, 0
84, 66, 150, Dy, -69309.428, 4.486, 8189.148, 0.030, 0
83, 67, 150, Ho, -61945.833, 14.172, 8134.841, 0.094, 0
82, 68, 150, Er, -57831.276, 17.196, 8102.195, 0.115, 0
81, 69, 150, Tm, -46491, 196, 8021, 1, 1
80, 70, 150, Yb, -38638, 401, 7964, 3, 1
79, 71, 150, Lu, -24640, 503, 7865, 3, 1
96, 55, 151, Cs, -34857, 401, 8017, 3, 1
95, 56, 151, Ba, -45392, 298, 8082, 2, 1
94, 57, 151, La, -53729, 196, 8132, 1, 1
93, 58, 151, Ce, -61225.051, 17.698, 8176.277, 0.117, 0
92, 59, 151, Pr, -66779.471, 11.654, 8207.880, 0.077, 0
91, 60, 151, Nd, -70942.314, 1.699, 8230.268, 0.011, 0
90, 61, 151, Pm, -73385.389, 4.781, 8241.266, 0.032, 0
89, 62, 151, Sm, -74575.599, 1.684, 8243.967, 0.011, 0
88, 63, 151, Eu, -74651.975, 1.717, 8239.292, 0.011, 0
87, 64, 151, Gd, -74187.955, 3.243, 8231.038, 0.021, 0
86, 65, 151, Tb, -71622.947, 4.275, 8208.870, 0.028, 0
85, 66, 151, Dy, -68752.115, 3.496, 8184.676, 0.023, 0
84, 67, 151, Ho, -63622.582, 8.320, 8145.525, 0.055, 0
83, 68, 151, Er, -58266.284, 16.470, 8104.872, 0.109, 0
82, 69, 151, Tm, -50777.717, 19.661, 8050.097, 0.130, 0
81, 70, 151, Yb, -41542.306, 300.492, 7983.755, 1.990, 0
80, 71, 151, Lu, -30108, 401, 7903, 3, 1
96, 56, 152, Ba, -42094, 401, 8060, 3, 1
95, 57, 152, La, -49537, 298, 8104, 2, 1
94, 58, 152, Ce, -59057, 196, 8161, 1, 1
93, 59, 152, Pr, -63758.063, 18.537, 8187.104, 0.122, 0
92, 60, 152, Nd, -70148.749, 24.509, 8224.001, 0.161, 0
91, 61, 152, Pm, -71253.533, 25.936, 8226.122, 0.171, 0
90, 62, 152, Sm, -74761.968, 1.639, 8244.057, 0.011, 0
89, 63, 152, Eu, -72887.371, 1.717, 8226.577, 0.011, 0
88, 64, 152, Gd, -74706.290, 1.634, 8233.397, 0.011, 0
87, 65, 152, Tb, -70716.290, 40.033, 8202.000, 0.263, 0
86, 66, 152, Dy, -70117.944, 4.770, 8192.916, 0.031, 0
85, 67, 152, Ho, -63599.035, 12.871, 8144.882, 0.085, 0
84, 68, 152, Er, -60493.935, 9.432, 8119.306, 0.062, 0
83, 69, 152, Tm, -51770.574, 73.588, 8056.769, 0.484, 0
82, 70, 152, Yb, -46320.681, 157.826, 8015.767, 1.038, 0
81, 71, 152, Lu, -33422, 196, 7926, 1, 1
97, 56, 153, Ba, -36924, 401, 8026, 3, 1
96, 57, 153, La, -46239, 298, 8082, 2, 1
95, 58, 153, Ce, -55023, 196, 8134, 1, 1
94, 59, 153, Pr, -61568.457, 11.882, 8172.036, 0.078, 0
93, 60, 153, Nd, -67330.270, 2.747, 8204.582, 0.018, 0
92, 61, 153, Pm, -70647.592, 9.073, 8221.150, 0.059, 0
91, 62, 153, Sm, -72559.051, 1.644, 8228.530, 0.011, 0
90, 63, 153, Eu, -73366.327, 1.720, 8228.693, 0.011, 0
89, 64, 153, Gd, -72881.928, 1.632, 8220.414, 0.011, 0
88, 65, 153, Tb, -71312.942, 4.136, 8205.045, 0.027, 0
87, 66, 153, Dy, -69142.584, 4.187, 8185.747, 0.027, 0
86, 67, 153, Ho, -65012.292, 5.224, 8153.638, 0.034, 0
85, 68, 153, Er, -60472.180, 9.554, 8118.851, 0.062, 0
84, 69, 153, Tm, -53989.298, 14.511, 8071.365, 0.095, 0
83, 70, 153, Yb, -47208, 196, 8022, 1, 1
82, 71, 153, Lu, -38423.145, 158.135, 7959.399, 1.034, 0
81, 72, 153, Hf, -27302, 503, 7882, 3, 1
97, 57, 154, La, -41759, 401, 8053, 3, 1
96, 58, 154, Ce, -52350, 298, 8117, 2, 1
95, 59, 154, Pr, -58194.398, 151.640, 8149.473, 0.985, 0
94, 60, 154, Nd, -65684.398, 113.995, 8193.029, 0.740, 0
93, 61, 154, Pm, -68491.327, 44.759, 8206.176, 0.291, 0
92, 62, 154, Sm, -72454.527, 1.830, 8226.830, 0.012, 0
91, 63, 154, Eu, -71737.183, 1.730, 8217.092, 0.011, 0
90, 64, 154, Gd, -73705.338, 1.628, 8224.792, 0.011, 0
89, 65, 154, Tb, -70155.687, 45.328, 8196.662, 0.294, 0
88, 66, 154, Dy, -70393.674, 7.493, 8193.128, 0.049, 0
87, 67, 154, Ho, -64639.317, 8.278, 8150.681, 0.054, 0
86, 68, 154, Er, -62604.927, 5.105, 8132.391, 0.033, 0
85, 69, 154, Tm, -54427.163, 14.416, 8074.208, 0.094, 0
84, 70, 154, Yb, -49932.125, 17.283, 8039.940, 0.112, 0
83, 71, 154, Lu, -39715, 202, 7969, 1, 1
82, 72, 154, Hf, -32733, 503, 7918, 3, 1
98, 57, 155, La, -38182, 401, 8030, 3, 1
97, 58, 155, Ce, -47925, 401, 8088, 3, 1
96, 59, 155, Pr, -55415.247, 17.198, 8131.038, 0.111, 0
95, 60, 155, Nd, -62283.702, 9.154, 8170.304, 0.059, 0
94, 61, 155, Pm, -66939.908, 4.719, 8195.296, 0.030, 0
93, 62, 155, Sm, -70190.170, 1.849, 8211.218, 0.012, 0
92, 63, 155, Eu, -71817.156, 1.773, 8216.668, 0.011, 0
91, 64, 155, Gd, -72069.250, 1.624, 8213.247, 0.010, 0
90, 65, 155, Tb, -71249.466, 9.902, 8202.910, 0.064, 0
89, 66, 155, Dy, -69154.966, 9.718, 8184.350, 0.063, 0
88, 67, 155, Ho, -66039.153, 17.487, 8159.201, 0.113, 0
87, 68, 155, Er, -62208.978, 6.210, 8129.442, 0.040, 0
86, 69, 155, Tm, -56625.836, 9.940, 8088.375, 0.064, 0
85, 70, 155, Yb, -50502.687, 16.600, 8043.823, 0.107, 0
84, 71, 155, Lu, -42550.087, 19.493, 7987.469, 0.126, 0
83, 72, 155, Hf, -34363, 298, 7930, 2, 1
82, 73, 155, Ta, -23991, 503, 7858, 3, 1
98, 58, 156, Ce, -44870, 401, 8068, 3, 1
97, 59, 156, Pr, -51568, 298, 8106, 2, 1
96, 60, 156, Nd, -60473.620, 200.033, 8158.066, 1.282, 0
95, 61, 156, Pm, -64163.620, 3.631, 8176.705, 0.023, 0
94, 62, 156, Sm, -69362.706, 9.356, 8205.017, 0.060, 0
93, 63, 156, Eu, -70085.148, 5.521, 8204.633, 0.035, 0
92, 64, 156, Gd, -72534.282, 1.624, 8215.318, 0.010, 0
91, 65, 156, Tb, -70090.097, 4.004, 8194.635, 0.026, 0
90, 66, 156, Dy, -70528.335, 1.627, 8192.429, 0.010, 0
89, 67, 156, Ho, -65478.335, 60.022, 8155.042, 0.385, 0
88, 68, 156, Er, -64210.384, 24.639, 8141.899, 0.158, 0
87, 69, 156, Tm, -56828.983, 14.570, 8089.568, 0.093, 0
86, 70, 156, Yb, -53258.450, 10.046, 8061.665, 0.064, 0
85, 71, 156, Lu, -43749.924, 73.658, 7995.697, 0.472, 0
84, 72, 156, Hf, -37867.276, 157.872, 7952.973, 1.012, 0
83, 73, 156, Ta, -26054, 298, 7872, 2, 1
99, 58, 157, Ce, -40008, 503, 8037, 3, 1
98, 59, 157, Pr, -48540, 401, 8086, 3, 1
97, 60, 157, Nd, -56461.520, 24.918, 8131.959, 0.159, 0
96, 61, 157, Pm, -62297.021, 7.006, 8164.144, 0.045, 0
95, 62, 157, Sm, -66677.553, 4.434, 8187.063, 0.028, 0
94, 63, 157, Eu, -69458.297, 4.322, 8199.791, 0.028, 0
93, 64, 157, Gd, -70822.822, 1.623, 8203.500, 0.010, 0
92, 65, 157, Tb, -70762.778, 1.649, 8198.134, 0.011, 0
91, 66, 157, Dy, -69423.633, 5.351, 8184.621, 0.034, 0
90, 67, 157, Ho, -66830.570, 23.459, 8163.122, 0.149, 0
89, 68, 157, Er, -63389.417, 25.028, 8136.221, 0.159, 0
88, 69, 157, Tm, -58736.174, 26.208, 8101.599, 0.167, 0
87, 70, 157, Yb, -53425.513, 11.115, 8062.790, 0.071, 0
86, 71, 157, Lu, -46456.710, 14.628, 8013.420, 0.093, 0
85, 72, 157, Hf, -38903, 196, 7960, 1, 1
84, 73, 157, Ta, -29643.709, 158.168, 7896.364, 1.007, 0
83, 74, 157, W, -19710, 401, 7828, 3, 1
99, 59, 158, Pr, -44330, 401, 8060, 3, 1
98, 60, 158, Nd, -54055, 298, 8116, 2, 1
97, 61, 158, Pm, -59089.187, 13.453, 8143.254, 0.085, 0
96, 62, 158, Sm, -65250.220, 4.892, 8177.296, 0.031, 0
95, 63, 158, Eu, -67255.165, 10.255, 8185.034, 0.065, 0
94, 64, 158, Gd, -70688.892, 1.623, 8201.815, 0.010, 0
93, 65, 158, Tb, -69469.940, 1.861, 8189.149, 0.012, 0
92, 66, 158, Dy, -70406.159, 2.865, 8190.123, 0.018, 0
91, 67, 158, Ho, -66186.403, 27.156, 8158.464, 0.172, 0
90, 68, 158, Er, -65303.808, 25.219, 8147.926, 0.160, 0
89, 69, 158, Tm, -58703.194, 25.219, 8101.199, 0.160, 0
88, 70, 158, Yb, -56010.223, 8.057, 8079.203, 0.051, 0
87, 71, 158, Lu, -47212.300, 15.128, 8018.568, 0.096, 0
86, 72, 158, Hf, -42102.511, 17.495, 7981.276, 0.111, 0
85, 73, 158, Ta, -31167, 202, 7907, 1, 1
84, 74, 158, W, -23695, 503, 7855, 3, 1
100, 59, 159, Pr, -41088, 503, 8039, 3, 1
