N,Z,A,EL,MASSEXCESS,dMASSEXCESS,BINDINGENERGY_A,dBINDINGENERGY_A,IsCalculated
33, 21, 54, Sc, -33999.526, 329.333, 453421.541, 329.333, 0
32, 22, 54, Ti, -45607.901, 157.669, 464247.562, 157.669, 0
31, 23, 54, V, -49887.069, 15.066, 467744.376, 15.066, 0
30, 24, 54, Cr, -56928.660, 1.410, 474003.613, 1.411, 0
29, 25, 54, Mn, -55551.606, 1.738, 471844.206, 1.739, 0
28, 26, 54, Fe, -56248.548, 1.330, 471758.794, 1.332, 0
27, 27, 54, Co, -48005.455, 1.348, 462733.346, 1.350, 0
26, 28, 54, Ni, -39206.353, 50.021, 453151.891, 50.021, 0
25, 29, 54, Cu, -21694, 214, 434858, 214, 1
24, 30, 54, Zn, -6567, 401, 418948, 401, 1
34, 21, 55, Sc, -28503.712, 1024.643, 455997.050, 1024.643, 0
33, 22, 55, Ti, -41706.247, 177.474, 468417.231, 177.474, 0
32, 23, 55, V, -49147.637, 100.011, 475076.267, 100.011, 0
31, 24, 55, Cr, -55103.637, 1.465, 480249.913, 1.467, 0
30, 25, 55, Mn, -57706.727, 1.369, 482070.649, 1.371, 0
29, 26, 55, Fe, -57475.128, 1.350, 481056.697, 1.352, 0
28, 27, 55, Co, -54023.864, 1.366, 476823.079, 1.368, 0
27, 28, 55, Ni, -45330.161, 11.094, 467347.022, 11.095, 0
26, 29, 55, Cu, -32118, 196, 453352, 196, 1
25, 30, 55, Zn, -14923, 252, 435375, 252, 1
34, 22, 56, Ti, -39132.057, 279.448, 473914.364, 279.448, 0
33, 23, 56, V, -46157.074, 167.863, 480157.028, 167.863, 0
32, 24, 56, Cr, -55288.935, 9.591, 488506.534, 9.591, 0
31, 25, 56, Mn, -56905.894, 1.401, 489341.139, 1.403, 0
30, 26, 56, Fe, -60601.342, 1.373, 492254.233, 1.375, 0
29, 27, 56, Co, -56035.342, 2.426, 486905.879, 2.427, 0
28, 28, 56, Ni, -53899.784, 11.131, 483987.967, 11.131, 0
27, 29, 56, Cu, -38601, 140, 467907, 140, 1
26, 30, 56, Zn, -25728, 261, 454251, 261, 1
25, 31, 56, Ga, -4741, 261, 432482, 261, 1
35, 22, 57, Ti, -33254.331, 931.494, 476107.961, 931.494, 0
34, 23, 57, V, -44277.235, 208.458, 486348.511, 208.458, 0
33, 24, 57, Cr, -52392.898, 85.731, 493681.821, 85.731, 0
32, 25, 57, Mn, -57485.197, 3.331, 497991.766, 3.332, 0
31, 26, 57, Fe, -60176.046, 1.376, 499900.260, 1.378, 0
30, 27, 57, Co, -59339.975, 1.401, 498281.836, 1.402, 0
29, 28, 57, Ni, -56075.725, 2.927, 494235.232, 2.928, 0
28, 29, 57, Cu, -47305.518, 15.712, 484682.671, 15.712, 0
27, 30, 57, Zn, -32686, 143, 469281, 143, 1
26, 31, 57, Ga, -16413, 261, 452225, 261, 1
35, 23, 58, V, -40315.054, 184.426, 490457.654, 184.426, 0
34, 24, 58, Cr, -51894.203, 160.468, 501254.449, 160.468, 0
33, 25, 58, Mn, -55902.368, 30.033, 504480.260, 30.033, 0
32, 26, 58, Fe, -62149.179, 1.400, 509944.717, 1.402, 0
31, 27, 58, Co, -59841.729, 1.736, 506854.913, 1.737, 0
30, 28, 58, Ni, -60223.264, 1.445, 506454.094, 1.447, 0
29, 29, 58, Cu, -51660.216, 2.547, 497108.692, 2.548, 0
28, 30, 58, Zn, -42293.364, 50.021, 486959.486, 50.021, 0
27, 31, 58, Ga, -23986, 214, 467870, 214, 1
26, 32, 58, Ge, -8374, 317, 451476, 317, 1
36, 23, 59, V, -37911.800, 326.023, 496125.723, 326.023, 0
35, 24, 59, Cr, -47772.787, 167.090, 505204.356, 167.090, 0
34, 25, 59, Mn, -55473.435, 28.770, 512122.650, 28.770, 0
33, 26, 59, Fe, -60658.756, 1.414, 516525.617, 1.416, 0
32, 27, 59, Co, -62223.905, 1.429, 517308.412, 1.431, 0
31, 28, 59, Ni, -61151.378, 1.443, 515453.531, 1.445, 0
30, 29, 59, Cu, -56351.797, 1.686, 509871.596, 1.687, 0
29, 30, 59, Zn, -47257.659, 37.177, 499995.104, 37.177, 0
28, 31, 59, Ga, -34121, 168, 486076, 168, 1
27, 32, 59, Ge, -17000, 279, 468173, 279, 1
37, 23, 60, V, -33068.032, 558.896, 499353.278, 558.896, 0
36, 24, 60, Cr, -46826.196, 260.818, 512329.088, 260.818, 0
35, 25, 60, Mn, -52774.828, 187.222, 517495.366, 187.222, 0
34, 26, 60, Fe, -61407.258, 3.669, 525345.442, 3.670, 0
33, 27, 60, Co, -61644.513, 1.430, 524800.344, 1.432, 0
32, 28, 60, Ni, -64468.380, 1.425, 526841.856, 1.427, 0
31, 29, 60, Cu, -58341.489, 2.509, 519932.611, 2.510, 0
30, 30, 60, Zn, -54183.356, 10.637, 514992.124, 10.638, 0
29, 31, 60, Ga, -39998, 112, 500025, 112, 1
28, 32, 60, Ge, -27768, 233, 487012, 233, 1
27, 33, 60, As, -6399, 596, 464861, 596, 1
37, 24, 61, Cr, -42764.883, 279.448, 516339.098, 279.448, 0
36, 25, 61, Mn, -51570.376, 190.673, 524362.238, 190.673, 0
35, 26, 61, Fe, -58917.798, 20.053, 530927.305, 20.053, 0
34, 27, 61, Co, -62895.351, 1.614, 534122.504, 1.616, 0
33, 28, 61, Ni, -64217.093, 1.427, 534661.892, 1.429, 0
32, 29, 61, Cu, -61979.999, 1.818, 531642.444, 1.820, 0
31, 30, 61, Zn, -56342.854, 16.350, 525222.945, 16.350, 0
30, 31, 61, Ga, -47348, 196, 515446, 196, 1
29, 32, 61, Ge, -33729, 298, 501045, 298, 1
28, 33, 61, As, -18052, 596, 484585, 596, 1
38, 24, 62, Cr, -41172.029, 372.598, 522817.567, 372.598, 0
37, 25, 62, Mn, -48465.626, 260.818, 529328.810, 260.818, 0
36, 26, 62, Fe, -58898.205, 14.549, 538979.035, 14.549, 0
35, 27, 62, Co, -61428.404, 20.052, 540726.881, 20.052, 0
34, 28, 62, Ni, -66742.995, 1.441, 545259.118, 1.443, 0
33, 29, 62, Cu, -62794.825, 4.174, 540528.593, 4.174, 0
32, 30, 62, Zn, -61167.782, 10.140, 538119.196, 10.140, 0
31, 31, 62, Ga, -51996.782, 27.907, 528165.842, 27.907, 0
30, 32, 62, Ge, -42243, 140, 517630, 140, 1
29, 33, 62, As, -24964, 298, 499568, 298, 1
38, 25, 63, Mn, -46751.677, 279.448, 535686.184, 279.448, 0
37, 26, 63, Fe, -55513.068, 143.721, 543665.221, 143.721, 0
36, 27, 63, Co, -61837.326, 20.053, 549207.125, 20.053, 0
35, 28, 63, Ni, -65509.526, 1.442, 552096.971, 1.444, 0
34, 29, 63, Cu, -65576.471, 1.442, 551381.562, 1.444, 0
33, 30, 63, Zn, -62209.689, 2.132, 547232.427, 2.133, 0
32, 31, 63, Ga, -56689.689, 100.023, 540930.073, 100.023, 0
31, 32, 63, Ge, -46910, 196, 530368, 196, 1
30, 33, 63, As, -33823, 503, 516498, 503, 1
39, 25, 64, Mn, -43100.221, 326.023, 540106.051, 326.023, 0
38, 26, 64, Fe, -54901.503, 223.559, 551124.979, 223.559, 0
37, 27, 64, Co, -59789.618, 20.053, 555230.740, 20.053, 0
36, 28, 64, Ni, -67096.209, 1.454, 561754.978, 1.457, 0
35, 29, 64, Cu, -65421.112, 1.446, 559297.526, 1.448, 0
34, 30, 64, Zn, -65999.957, 1.678, 559094.017, 1.680, 0
33, 31, 64, Ga, -58835.158, 3.952, 551146.865, 3.952, 0
32, 32, 64, Ge, -54425.158, 250.031, 545954.511, 250.031, 0
31, 33, 64, As, -39654, 503, 530401, 503, 1
40, 25, 65, Mn, -40892.580, 558.896, 545969.734, 558.896, 0
39, 26, 65, Fe, -51288.052, 279.448, 555582.852, 279.448, 0
38, 27, 65, Co, -59164.456, 13.419, 562676.902, 13.420, 0
37, 28, 65, Ni, -65122.896, 1.468, 567852.988, 1.470, 0
36, 29, 65, Cu, -67259.602, 1.742, 569207.340, 1.743, 0
35, 30, 65, Zn, -65908.240, 1.722, 567073.624, 1.724, 0
34, 31, 65, Ga, -62653.338, 1.821, 563036.368, 1.823, 0
33, 32, 65, Ge, -56410.988, 100.014, 556011.664, 100.014, 0
32, 33, 65, As, -47056, 391, 545875, 391, 1
31, 34, 65, Se, -32919, 596, 530955, 596, 1
40, 26, 66, Fe, -50319.298, 326.023, 562685.421, 326.023, 0
39, 27, 66, Co, -56052.259, 272.794, 567636.028, 272.794, 0
38, 28, 66, Ni, -66028.907, 16.038, 576830.322, 16.038, 0
37, 29, 66, Cu, -66254.208, 1.745, 576273.269, 1.747, 0
36, 30, 66, Zn, -68896.615, 1.543, 578133.322, 1.545, 0
35, 31, 66, Ga, -63721.615, 3.373, 572175.968, 3.374, 0
34, 32, 66, Ge, -61621.615, 30.189, 569293.614, 30.189, 0
33, 33, 66, As, -52071.615, 58.407, 558961.260, 58.407, 0
32, 34, 66, Se, -41722, 298, 547829, 298, 1
41, 26, 67, Fe, -46574.693, 465.747, 567012.139, 465.747, 0
40, 27, 67, Co, -55321.420, 279.448, 574976.512, 279.448, 0
39, 28, 67, Ni, -63742.696, 19.065, 582615.434, 19.065, 0
38, 29, 67, Cu, -67300.447, 8.151, 585390.831, 8.151, 0
37, 30, 67, Zn, -67877.447, 1.559, 585185.477, 1.562, 0
36, 31, 67, Ga, -66876.997, 1.754, 583402.673, 1.756, 0
35, 32, 67, Ge, -62654.182, 4.911, 578397.504, 4.912, 0
34, 33, 67, As, -56644.182, 100.121, 571605.150, 100.121, 0
33, 34, 67, Se, -46491, 196, 560669, 196, 1
42, 26, 68, Fe, -44237, 699, 572745, 699, 1
41, 27, 68, Co, -51828.318, 326.023, 579554.733, 326.023, 0
40, 28, 68, Ni, -63486.210, 16.502, 590430.271, 16.502, 0
39, 29, 68, Cu, -65542.175, 45.623, 591703.882, 45.623, 0
38, 30, 68, Zn, -70004.319, 1.629, 595383.672, 1.631, 0
37, 31, 68, Ga, -67083.219, 2.023, 591680.218, 2.025, 0
36, 32, 68, Ge, -66977.300, 6.384, 590791.946, 6.384, 0
35, 33, 68, As, -58877.300, 100.204, 581909.592, 100.204, 0
34, 34, 68, Se, -54148, 298, 576398, 298, 1
33, 35, 68, Br, -38892, 537, 560359, 537, 1
42, 27, 69, Co, -51045.864, 372.598, 586843.602, 372.598, 0
41, 28, 69, Ni, -60377.955, 137.912, 595393.339, 137.912, 0
40, 29, 69, Cu, -65740.151, 8.086, 599973.182, 8.086, 0
39, 30, 69, Zn, -68415.215, 1.697, 601865.892, 1.699, 0
38, 31, 69, Ga, -69321.153, 3.032, 601989.475, 3.033, 0
37, 32, 69, Ge, -67093.868, 3.081, 598979.836, 3.083, 0
36, 33, 69, As, -63080.877, 31.301, 594184.491, 31.301, 0
35, 34, 69, Se, -56297.793, 34.476, 586619.053, 34.476, 0
34, 35, 69, Br, -46679, 423, 576218, 423, 1
43, 27, 70, Co, -46752, 699, 590621, 699, 1
42, 28, 70, Ni, -59485.198, 326.023, 602571.905, 326.023, 0
41, 29, 70, Cu, -62960.568, 14.529, 605264.922, 14.529, 0
40, 30, 70, Zn, -69559.659, 3.329, 611081.659, 3.330, 0
39, 31, 70, Ga, -68904.936, 3.083, 609644.582, 3.084, 0
38, 32, 70, Ge, -70560.666, 1.744, 610517.957, 1.747, 0
37, 33, 70, As, -64340.666, 50.030, 603515.603, 50.031, 0
36, 34, 70, Se, -61941, 206, 600333, 206, 1
35, 35, 70, Br, -51971, 267, 589581, 267, 1
34, 36, 70, Kr, -40976, 401, 577804, 401, 1
44, 27, 71, Co, -44963, 801, 596904, 801, 1
43, 28, 71, Ni, -55889.632, 372.598, 607047.662, 372.598, 0
42, 29, 71, Cu, -62764.459, 35.158, 613140.136, 35.158, 0
41, 30, 71, Zn, -67321.908, 10.539, 616915.231, 10.540, 0
40, 31, 71, Ga, -70134.641, 1.852, 618945.610, 1.854, 0
39, 32, 71, Ge, -69905.243, 1.745, 617933.857, 1.747, 0
38, 33, 71, As, -67892.533, 4.364, 615138.794, 4.365, 0
37, 34, 71, Se, -63464.533, 125.076, 609928.440, 125.076, 0
36, 35, 71, Br, -56593, 300, 602274, 300, 1
35, 36, 71, Kr, -46100, 298, 590999, 298, 1
44, 28, 72, Ni, -54678.690, 465.747, 613908.043, 465.747, 0
43, 29, 72, Cu, -59904, 196, 618351, 196, 1
42, 30, 72, Zn, -68126.236, 6.120, 625790.881, 6.121, 0
41, 31, 72, Ga, -68584.318, 2.105, 625466.610, 2.107, 0
40, 32, 72, Ge, -72585.414, 1.463, 628685.352, 1.466, 0
39, 33, 72, As, -68229.317, 4.337, 623546.901, 4.338, 0
38, 34, 72, Se, -67894.290, 12.094, 622429.520, 12.095, 0
37, 35, 72, Br, -59179.839, 255.960, 612932.715, 255.960, 0
36, 36, 72, Kr, -54139.839, 268.170, 607110.361, 268.171, 0
35, 37, 72, Rb, -38117, 503, 590305, 503, 1
45, 28, 73, Ni, -50329, 596, 617629, 596, 1
44, 29, 73, Cu, -59159, 298, 625677, 298, 1
43, 30, 73, Zn, -65409.852, 40.027, 631145.820, 40.027, 0
42, 31, 73, Ga, -69703.700, 6.334, 634657.314, 6.335, 0
41, 32, 73, Ge, -71296.993, 1.462, 635468.254, 1.466, 0
40, 33, 73, As, -70956.134, 3.860, 634345.041, 3.861, 0
39, 34, 73, Se, -68216.134, 10.719, 630822.687, 10.720, 0
38, 35, 73, Br, -63559.711, 127.318, 625383.910, 127.318, 0
37, 36, 73, Kr, -56885.149, 138.401, 617926.994, 138.401, 0
36, 37, 73, Rb, -46261, 482, 606520, 482, 1
46, 28, 74, Ni, -48726, 699, 624098, 699, 1
45, 29, 74, Cu, -55824, 401, 630414, 401, 1
44, 30, 74, Zn, -65709.055, 47.379, 639516.347, 47.379, 0
43, 31, 74, Ga, -68053.868, 70.726, 641078.806, 70.726, 0
42, 32, 74, Ge, -73421.868, 1.462, 645664.452, 1.465, 0
41, 33, 74, As, -70859.456, 2.229, 642319.686, 2.231, 0
40, 34, 74, Se, -72212.465, 1.507, 642890.341, 1.510, 0
39, 35, 74, Br, -65305.819, 15.075, 635201.342, 15.076, 0
38, 36, 74, Kr, -62168.072, 59.424, 631281.240, 59.424, 0
37, 37, 74, Rb, -51723.561, 432.208, 620054.375, 432.208, 0
47, 28, 75, Ni, -44162, 801, 627605, 801, 1
46, 29, 75, Cu, -54576, 503, 637237, 503, 1
45, 30, 75, Zn, -62468.278, 70.918, 644346.892, 70.918, 0
44, 31, 75, Ga, -68464.056, 6.831, 649560.317, 6.832, 0
43, 32, 75, Ge, -71855.765, 1.464, 652169.672, 1.468, 0
42, 33, 75, As, -73032.316, 1.650, 652563.869, 1.653, 0
41, 34, 75, Se, -72168.676, 1.505, 650917.875, 1.508, 0
40, 35, 75, Br, -69138.676, 13.691, 647105.521, 13.692, 0
39, 36, 75, Kr, -64240.115, 15.479, 641424.606, 15.479, 0
38, 37, 75, Rb, -57219.871, 7.770, 633622.008, 7.771, 0
37, 38, 75, Sr, -46649, 298, 622269, 298, 1
48, 28, 76, Ni, -42178, 904, 633693, 904, 1
47, 29, 76, Cu, -50738, 596, 641471, 596, 1
46, 30, 76, Zn, -62042.746, 120.425, 651992.684, 120.425, 0
45, 31, 76, Ga, -66202.746, 90.012, 655370.330, 90.012, 0
44, 32, 76, Ge, -73212.746, 1.474, 661597.976, 1.478, 0
43, 33, 76, As, -72289.434, 1.651, 659892.310, 1.654, 0
42, 34, 76, Se, -75251.420, 1.481, 662071.942, 1.485, 0
41, 35, 76, Br, -70288.545, 9.439, 656326.713, 9.439, 0
40, 36, 76, Kr, -68977.218, 10.622, 654233.032, 10.622, 0
39, 37, 76, Rb, -60476.753, 7.724, 644950.214, 7.724, 0
38, 38, 76, Sr, -54390, 298, 638081, 298, 1
49, 28, 77, Ni, -37204, 997, 636790, 997, 1
48, 29, 77, Cu, -49108, 699, 647912, 699, 1
47, 30, 77, Zn, -58603.996, 134.177, 656625.257, 134.177, 0
46, 31, 77, Ga, -65873.996, 60.028, 663112.903, 60.028, 0
45, 32, 77, Ge, -71213.996, 1.834, 667670.549, 1.837, 0
44, 33, 77, As, -73916.008, 2.189, 669590.207, 2.191, 0
43, 34, 77, Se, -74598.906, 1.482, 669490.751, 1.486, 0
42, 35, 77, Br, -73233.780, 3.162, 667343.271, 3.164, 0
41, 36, 77, Kr, -70170.066, 8.771, 663497.203, 8.771, 0
40, 37, 77, Rb, -64825.646, 7.571, 657370.429, 7.571, 0
39, 38, 77, Sr, -57973.288, 150.439, 649735.718, 150.439, 0
38, 39, 77, Y, -46929, 298, 637909, 298, 1
50, 28, 78, Ni, -34745, 1099, 642402, 1099, 1
49, 29, 78, Cu, -44861, 801, 651736, 801, 1
48, 30, 78, Zn, -57221.921, 161.291, 663314.505, 161.291, 0
47, 31, 78, Ga, -63661.921, 80.092, 668972.151, 80.092, 0
46, 32, 78, Ge, -71861.921, 3.831, 676389.797, 3.832, 0
45, 33, 78, As, -72815.981, 9.913, 676561.503, 9.914, 0
44, 34, 78, Se, -77025.529, 1.489, 679988.697, 1.492, 0
43, 35, 78, Br, -73451.752, 3.873, 675632.567, 3.874, 0
42, 36, 78, Kr, -74158.218, 6.603, 675556.679, 6.604, 0
41, 37, 78, Rb, -66933.794, 7.689, 667549.901, 7.690, 0
40, 38, 78, Sr, -63171.631, 7.859, 663005.383, 7.859, 0
39, 39, 78, Y, -52629, 401, 651681, 401, 1
50, 29, 79, Cu, -42709, 904, 657655, 904, 1
49, 30, 79, Zn, -53937.769, 268.386, 668101.676, 268.386, 0
48, 31, 79, Ga, -62487.769, 120.129, 675869.323, 120.129, 0
47, 32, 79, Ge, -69487.769, 89.616, 682086.969, 89.616, 0
46, 33, 79, As, -73635.769, 5.574, 685452.615, 5.575, 0
45, 34, 79, Se, -75917.106, 1.645, 686951.598, 1.649, 0
44, 35, 79, Br, -76067.762, 1.908, 686319.900, 1.911, 0
43, 36, 79, Kr, -74441.984, 3.841, 683911.768, 3.842, 0
42, 37, 79, Rb, -70792.710, 6.574, 679480.140, 6.575, 0
41, 38, 79, Sr, -65474.550, 8.747, 673379.626, 8.748, 0
40, 39, 79, Y, -58354.550, 450.085, 665477.272, 450.085, 0
50, 30, 80, Zn, -51777.103, 171.277, 674012.333, 171.277, 0
49, 31, 80, Ga, -59067.503, 122.213, 680520.379, 122.213, 0
48, 32, 80, Ge, -69447.503, 23.151, 690118.025, 23.151, 0
47, 33, 80, As, -72117.733, 21.103, 692005.902, 21.103, 0
46, 34, 80, Se, -77759.185, 1.881, 696864.999, 1.884, 0
45, 35, 80, Br, -75888.630, 1.900, 694212.091, 1.903, 0
44, 36, 80, Kr, -77892.878, 3.842, 695433.985, 3.843, 0
43, 37, 80, Rb, -72169.968, 7.255, 688928.721, 7.256, 0
42, 38, 80, Sr, -70302.006, 7.859, 686278.405, 7.859, 0
41, 39, 80, Y, -63355.098, 128.956, 678549.143, 128.956, 0
40, 40, 80, Zr, -55340, 298, 669752, 298, 1
51, 30, 81, Zn, -46128, 401, 676434, 401, 1
50, 31, 81, Ga, -57982.477, 192.174, 687506.677, 192.174, 0
49, 32, 81, Ge, -66302.477, 120.128, 695044.323, 120.128, 0
48, 33, 81, As, -72532.477, 5.548, 700491.969, 5.549, 0
47, 34, 81, Se, -76388.862, 1.974, 703565.999, 1.977, 0
46, 35, 81, Br, -77974.012, 2.821, 704368.796, 2.823, 0
45, 36, 81, Kr, -77693.294, 2.854, 703305.724, 2.856, 0
44, 37, 81, Rb, -75455.313, 6.247, 700285.389, 6.248, 0
43, 38, 81, Sr, -71523.653, 7.859, 695571.375, 7.859, 0
42, 39, 81, Y, -66013.287, 62.342, 689278.655, 62.342, 0
41, 40, 81, Zr, -58853.287, 296.625, 681336.301, 296.625, 0
52, 30, 82, Zn, -42066, 401, 680444, 401, 1
51, 31, 82, Ga, -52946, 298, 690542, 298, 1
50, 32, 82, Ge, -65538.592, 154.902, 702351.760, 154.902, 0
49, 33, 82, As, -70238.592, 66.291, 706269.406, 66.292, 0
48, 34, 82, Se, -77593.175, 2.076, 712841.636, 2.079, 0
47, 35, 82, Br, -77495.591, 2.817, 711961.698, 2.819, 0
46, 36, 82, Kr, -80588.216, 2.578, 714271.969, 2.580, 0
45, 37, 82, Rb, -76186.834, 6.952, 709088.233, 6.953, 0
44, 38, 82, Sr, -76006.532, 5.875, 708125.578, 5.876, 0
43, 39, 82, Y, -68190.542, 102.596, 699527.233, 102.596, 0
42, 40, 82, Zr, -64190.542, 510.417, 694744.879, 510.417, 0
41, 41, 82, Nb, -52974, 298, 682746, 298, 1
52, 31, 83, Ga, -49490, 503, 695157, 503, 1
51, 32, 83, Ge, -61004, 298, 705888, 298, 1
50, 33, 83, As, -69879.824, 220.030, 713981.962, 220.030, 0
49, 34, 83, Se, -75339.824, 3.648, 718659.608, 3.650, 0
48, 35, 83, Br, -79008.305, 4.274, 721545.735, 4.276, 0
47, 36, 83, Kr, -79980.627, 3.272, 721735.703, 3.274, 0
46, 37, 83, Rb, -79071.005, 6.030, 720043.727, 6.031, 0
45, 38, 83, Sr, -76795.298, 8.541, 716985.667, 8.542, 0
44, 39, 83, Y, -72329.311, 39.284, 711737.325, 39.284, 0
43, 40, 83, Zr, -66461.211, 93.639, 705086.871, 93.639, 0
42, 41, 83, Nb, -58961.211, 314.274, 696804.517, 314.274, 0
53, 31, 84, Ga, -44395, 596, 698133, 596, 1
52, 32, 84, Ge, -58395, 401, 711351, 401, 1
51, 33, 84, As, -66080, 298, 718254, 298, 1
50, 34, 84, Se, -75949.453, 14.583, 727340.560, 14.584, 0
49, 35, 84, Br, -77775.262, 25.420, 728384.015, 25.420, 0
48, 36, 84, Kr, -82429.676, 3.039, 732256.075, 3.041, 0
47, 37, 84, Rb, -79748.423, 3.143, 728792.469, 3.145, 0
46, 38, 84, Sr, -80642.712, 3.446, 728904.403, 3.448, 0
45, 39, 84, Y, -74232.712, 170.035, 721712.049, 170.035, 0
44, 40, 84, Zr, -71492, 298, 718189, 298, 1
43, 41, 84, Nb, -61879, 401, 707794, 401, 1
42, 42, 84, Mo, -55806, 503, 700938, 503, 1
53, 32, 85, Ge, -53384, 503, 714411, 503, 1
52, 33, 85, As, -63519, 401, 723763, 401, 1
51, 34, 85, Se, -72425.817, 29.994, 731888.248, 29.994, 0
50, 35, 85, Br, -78607.817, 19.252, 737287.894, 19.252, 0
49, 36, 85, Kr, -81477.817, 3.102, 739375.540, 3.104, 0
48, 37, 85, Rb, -82164.811, 2.496, 739280.179, 2.498, 0
47, 38, 85, Sr, -81099.989, 3.573, 737433.004, 3.575, 0
46, 39, 85, Y, -77845.389, 25.452, 733396.050, 25.452, 0
45, 40, 85, Zr, -73152.389, 102.219, 727920.696, 102.219, 0
44, 41, 85, Nb, -67152.389, 224.608, 721138.342, 224.608, 0
43, 42, 85, Mo, -59066, 401, 712270, 401, 1
54, 32, 86, Ge, -50049, 596, 719148, 596, 1
53, 33, 86, As, -59401, 503, 727717, 503, 1
52, 34, 86, Se, -70536.503, 16.277, 738070.256, 16.277, 0
51, 35, 86, Br, -75635.503, 11.997, 742386.902, 11.998, 0
50, 36, 86, Kr, -83261.503, 4.789, 749230.549, 4.791, 0
49, 37, 86, Rb, -82744.668, 2.458, 747931.360, 2.461, 0
48, 38, 86, Sr, -84519.388, 2.293, 748923.726, 2.296, 0
47, 39, 86, Y, -79279.388, 14.327, 742901.372, 14.327, 0
46, 40, 86, Zr, -77806.393, 30.081, 740646.023, 30.081, 0
45, 41, 86, Nb, -69828.393, 85.469, 731885.669, 85.469, 0
44, 42, 86, Mo, -65018, 298, 726293, 298, 1
43, 43, 86, Tc, -53132, 298, 713625, 298, 1
54, 33, 87, As, -56281, 596, 732668, 596, 1
53, 34, 87, Se, -66578.071, 39.504, 742183.148, 39.504, 0
52, 35, 87, Br, -73853.071, 18.318, 748675.794, 18.319, 0
51, 36, 87, Kr, -80705.571, 4.802, 754745.940, 4.803, 0
50, 37, 87, Rb, -84592.904, 2.588, 757850.918, 2.590, 0
49, 38, 87, Sr, -84876.188, 2.291, 757351.849, 2.294, 0
48, 39, 87, Y, -83014.582, 2.667, 754707.889, 2.670, 0
47, 40, 87, Zr, -79349.201, 8.299, 750260.154, 8.299, 0
46, 41, 87, Nb, -74180.201, 60.571, 744308.800, 60.571, 0
45, 42, 87, Mo, -67693.926, 223.278, 737040.171, 223.278, 0
44, 43, 87, Tc, -59122, 298, 727686, 298, 1
55, 33, 88, As, -51642, 699, 736101, 699, 1
54, 34, 88, Se, -63873.667, 49.528, 747550.067, 49.528, 0
53, 35, 88, Br, -70727.667, 38.627, 753621.713, 38.627, 0
52, 36, 88, Kr, -79687.667, 14.001, 761799.359, 14.002, 0
51, 37, 88, Rb, -82601.625, 3.858, 763930.962, 3.860, 0
50, 38, 88, Sr, -87917.499, 2.294, 768464.483, 2.297, 0
49, 39, 88, Y, -84294.899, 2.741, 764059.529, 2.743, 0
48, 40, 88, Zr, -83625.129, 10.240, 762607.405, 10.241, 0
47, 41, 88, Nb, -76075.129, 100.523, 754275.051, 100.523, 0
46, 42, 88, Mo, -72701.437, 20.349, 750119.005, 20.349, 0
45, 43, 88, Tc, -62568, 298, 739204, 298, 1
55, 34, 89, Se, -59597, 401, 751345, 401, 1
54, 35, 89, Br, -68562.546, 59.925, 759527.915, 59.925, 0
53, 36, 89, Kr, -76717.546, 51.875, 766900.561, 51.875, 0
52, 37, 89, Rb, -81703.429, 6.630, 771104.089, 6.631, 0
51, 38, 89, Sr, -86204.886, 2.296, 774823.193, 2.300, 0
50, 39, 89, Y, -87701.528, 2.389, 775537.481, 2.392, 0
49, 40, 89, Zr, -84869.207, 3.375, 771922.806, 3.377, 0
48, 41, 89, Nb, -80579.290, 35.554, 766850.535, 35.554, 0
47, 42, 89, Mo, -75004.245, 15.462, 760493.136, 15.462, 0
46, 43, 89, Tc, -67494.245, 210.568, 752200.782, 210.568, 0
45, 44, 89, Ru, -59513, 596, 743437, 596, 1
56, 34, 90, Se, -56430, 596, 756249, 596, 1
55, 35, 90, Br, -64609.474, 77.404, 763646.166, 77.404, 0
54, 36, 90, Kr, -74959.474, 19.141, 773213.812, 19.142, 0
53, 37, 90, Rb, -79351.340, 8.163, 776823.323, 8.164, 0
52, 38, 90, Sr, -85941.128, 2.772, 782630.758, 2.774, 0
51, 39, 90, Y, -86487.288, 2.390, 782394.564, 2.393, 0
50, 40, 90, Zr, -88769.304, 2.206, 783894.227, 2.210, 0
49, 41, 90, Nb, -82658.304, 4.568, 777000.873, 4.570, 0
48, 42, 90, Mo, -80169.304, 6.072, 773729.519, 6.073, 0
47, 43, 90, Tc, -71288.504, 240.077, 764066.365, 240.077, 0
46, 44, 90, Ru, -65409, 503, 757405, 503, 1
57, 34, 91, Se, -50888, 699, 758778, 699, 1
56, 35, 91, Br, -61551.126, 72.536, 768659.140, 72.536, 0
55, 36, 91, Kr, -71353.126, 57.109, 777678.787, 57.109, 0
54, 37, 91, Rb, -77788.126, 7.838, 783331.433, 7.840, 0
53, 38, 91, Sr, -83649.183, 7.008, 788410.137, 7.009, 0
52, 39, 91, Y, -86348.546, 2.935, 790327.145, 2.937, 0
51, 40, 91, Zr, -87892.569, 2.186, 791088.814, 2.189, 0
50, 41, 91, Nb, -86639.179, 3.230, 789053.070, 3.233, 0
49, 42, 91, Mo, -82205.415, 12.402, 783836.953, 12.403, 0
48, 43, 91, Tc, -75985.415, 200.384, 776834.599, 200.384, 0
47, 44, 91, Ru, -68580.335, 500.037, 768647.165, 500.037, 0
57, 35, 92, Br, -56622.548, 50.251, 771801.886, 50.251, 0
