N,Z,A,EL,MASSEXCESS,dMASSEXCESS,BINDINGENERGY_A,dBINDINGENERGY_A,IsCalculated
94, 70, 164, Yb, -61022.716, 15.993, 8109.478, 0.098, 0
93, 71, 164, Lu, -54642.370, 27.945, 8065.803, 0.170, 0
92, 72, 164, Hf, -51821.541, 20.403, 8043.833, 0.124, 0
91, 73, 164, Ta, -43282.801, 27.945, 7986.997, 0.170, 0
90, 74, 164, W, -38233.747, 11.756, 7951.440, 0.072, 0
89, 75, 164, Re, -27644, 159, 7882, 1, 1
88, 76, 164, Os, -20459.661, 208.591, 7833.520, 1.272, 0
87, 77, 164, Ir, -7265, 413, 7748, 3, 1
103, 62, 165, Sm, -43799, 904, 8043, 5, 1
102, 63, 165, Eu, -50561, 699, 8079, 4, 1
101, 64, 165, Gd, -56467, 503, 8110, 3, 1
100, 65, 165, Tb, -60659, 196, 8131, 1, 1
99, 66, 165, Dy, -63617.935, 2.535, 8143.942, 0.015, 0
98, 67, 165, Ho, -64904.574, 2.525, 8146.998, 0.015, 0
97, 68, 165, Er, -64528.312, 3.081, 8139.976, 0.019, 0
96, 69, 165, Tm, -62935.934, 3.319, 8125.584, 0.020, 0
95, 70, 165, Yb, -60287.224, 27.945, 8104.790, 0.169, 0
94, 71, 165, Lu, -56442.273, 26.540, 8076.745, 0.161, 0
93, 72, 165, Hf, -51635.507, 27.945, 8042.872, 0.169, 0
92, 73, 165, Ta, -45855.107, 17.371, 8003.098, 0.105, 0
91, 74, 165, W, -38861.977, 24.976, 7955.974, 0.151, 0
90, 75, 165, Re, -30656.812, 27.705, 7901.504, 0.168, 0
89, 76, 165, Os, -21646, 202, 7842, 1, 1
88, 77, 165, Ir, -11625, 215, 7777, 1, 1
103, 63, 166, Eu, -46603, 801, 8055, 5, 1
102, 64, 166, Gd, -54399, 596, 8097, 4, 1
101, 65, 166, Tb, -57760.118, 100.033, 8112.929, 0.603, 0
100, 66, 166, Dy, -62590.118, 2.566, 8137.313, 0.015, 0
99, 67, 166, Ho, -63076.897, 2.525, 8135.532, 0.015, 0
98, 68, 166, Er, -64931.595, 2.514, 8141.992, 0.015, 0
97, 69, 166, Tm, -61893.929, 11.817, 8118.980, 0.071, 0
96, 70, 166, Yb, -61588.481, 8.263, 8112.427, 0.050, 0
95, 71, 166, Lu, -56020.981, 29.808, 8074.175, 0.180, 0
94, 72, 166, Hf, -53858.984, 27.945, 8056.438, 0.168, 0
93, 73, 166, Ta, -46097.776, 27.945, 8004.971, 0.168, 0
92, 74, 166, W, -41891.844, 10.398, 7974.921, 0.063, 0
91, 75, 166, Re, -31850, 88, 7910, 1, 1
90, 76, 166, Os, -25438.400, 18.236, 7866.378, 0.110, 0
89, 77, 166, Ir, -13205, 202, 7788, 1, 1
88, 78, 166, Pt, -4792, 503, 7733, 3, 1
104, 63, 167, Eu, -43585, 801, 8037, 5, 1
103, 64, 167, Gd, -50701, 596, 8075, 4, 1
102, 65, 167, Tb, -55843, 401, 8101, 2, 1
101, 66, 167, Dy, -59936.551, 60.271, 8121.028, 0.361, 0
100, 67, 167, Ho, -62286.551, 5.709, 8130.415, 0.034, 0
99, 68, 167, Er, -63296.733, 2.512, 8131.779, 0.015, 0
98, 69, 167, Tm, -62548.311, 2.674, 8122.613, 0.016, 0
97, 70, 167, Yb, -60594.053, 4.628, 8106.226, 0.028, 0
96, 71, 167, Lu, -57501.125, 31.671, 8083.021, 0.190, 0
95, 72, 167, Hf, -53467.756, 27.945, 8054.184, 0.167, 0
94, 73, 167, Ta, -48351.060, 27.945, 8018.861, 0.167, 0
93, 74, 167, W, -42088.612, 19.264, 7976.676, 0.115, 0
92, 75, 167, Re, -34837, 52, 7929, 0, 1
91, 76, 167, Os, -26502.896, 72.688, 7873.979, 0.435, 0
90, 77, 167, Ir, -17078.797, 18.948, 7812.863, 0.113, 0
89, 78, 167, Pt, -6540, 407, 7745, 2, 1
104, 64, 168, Gd, -48102, 699, 8060, 4, 1
103, 65, 168, Tb, -52499, 503, 8081, 3, 1
102, 66, 168, Dy, -58564.175, 140.027, 8112.563, 0.833, 0
101, 67, 168, Ho, -60066.731, 30.105, 8116.850, 0.179, 0
100, 68, 168, Er, -62996.731, 2.512, 8129.634, 0.015, 0
99, 69, 168, Tm, -61317.664, 2.897, 8114.982, 0.017, 0
98, 70, 168, Yb, -61574.646, 4.391, 8111.855, 0.026, 0
97, 71, 168, Lu, -57064.151, 46.950, 8080.350, 0.279, 0
96, 72, 168, Hf, -55360.552, 27.945, 8065.553, 0.166, 0
95, 73, 168, Ta, -48393.908, 27.945, 8019.428, 0.166, 0
94, 74, 168, W, -44890.192, 16.283, 7993.916, 0.097, 0
93, 75, 168, Re, -35794.885, 30.821, 7935.120, 0.183, 0
92, 76, 168, Os, -29990.680, 12.103, 7895.914, 0.072, 0
91, 77, 168, Ir, -18741, 151, 7824, 1, 1
90, 78, 168, Pt, -11037.512, 208.792, 7773.784, 1.243, 0
105, 64, 169, Gd, -43901, 801, 8035, 5, 1
104, 65, 169, Tb, -50096, 596, 8067, 4, 1
103, 66, 169, Dy, -55603.099, 300.679, 8094.798, 1.779, 0
102, 67, 169, Ho, -58803.099, 20.189, 8109.103, 0.119, 0
101, 68, 169, Er, -60928.684, 2.516, 8117.052, 0.015, 0
100, 69, 169, Tm, -61279.963, 2.476, 8114.501, 0.015, 0
99, 70, 169, Yb, -60370.311, 4.391, 8104.489, 0.026, 0
98, 71, 169, Lu, -58077.311, 5.318, 8086.292, 0.031, 0
97, 72, 169, Hf, -54716.890, 27.945, 8061.778, 0.165, 0
96, 73, 169, Ta, -50290.430, 27.945, 8030.957, 0.165, 0
95, 74, 169, W, -44917.768, 15.436, 7994.537, 0.091, 0
94, 75, 169, Re, -38385.847, 28.102, 7951.257, 0.166, 0
93, 76, 169, Os, -30721.352, 25.197, 7901.276, 0.149, 0
92, 77, 169, Ir, -22081.119, 26.465, 7845.521, 0.157, 0
91, 78, 169, Pt, -12375, 202, 7783, 1, 1
90, 79, 169, Au, -1788, 298, 7716, 2, 1
105, 65, 170, Tb, -46342, 699, 8045, 4, 1
104, 66, 170, Dy, -53663, 196, 8083, 1, 1
103, 67, 170, Ho, -56244.606, 50.076, 8093.831, 0.295, 0
102, 68, 170, Er, -60114.606, 2.754, 8111.994, 0.016, 0
101, 69, 170, Tm, -59800.614, 2.476, 8105.545, 0.015, 0
100, 70, 170, Yb, -60768.957, 2.449, 8106.639, 0.014, 0
99, 71, 170, Lu, -57310.199, 17.020, 8081.691, 0.100, 0
98, 72, 170, Hf, -56253.855, 27.945, 8070.875, 0.164, 0
97, 73, 170, Ta, -50137.665, 27.945, 8030.296, 0.164, 0
96, 74, 170, W, -47293.364, 15.127, 8008.962, 0.089, 0
95, 75, 170, Re, -38917.754, 25.795, 7955.092, 0.152, 0
94, 76, 170, Os, -33927.780, 10.900, 7921.137, 0.064, 0
93, 77, 170, Ir, -23320, 102, 7854, 1, 1
92, 78, 170, Pt, -16305.533, 18.662, 7808.273, 0.110, 0
91, 79, 170, Au, -3612, 203, 7729, 1, 1
106, 65, 171, Tb, -43501, 801, 8028, 5, 1
105, 66, 171, Dy, -50114, 298, 8062, 2, 1
104, 67, 171, Ho, -54524.862, 600.006, 8083.642, 3.509, 0
103, 68, 171, Er, -57724.862, 2.763, 8097.781, 0.016, 0
102, 69, 171, Tm, -59215.595, 2.584, 8101.923, 0.015, 0
101, 70, 171, Yb, -59312.137, 2.400, 8097.913, 0.014, 0
100, 71, 171, Lu, -57833.542, 2.767, 8084.691, 0.016, 0
99, 72, 171, Hf, -55431.345, 28.876, 8066.068, 0.169, 0
98, 73, 171, Ta, -51720.273, 27.945, 8039.791, 0.163, 0
97, 74, 171, W, -47086.091, 27.945, 8008.115, 0.163, 0
96, 75, 171, Re, -41250.281, 27.945, 7969.412, 0.163, 0
95, 76, 171, Os, -34293.120, 18.745, 7924.152, 0.110, 0
94, 77, 171, Ir, -26430.172, 39.519, 7873.595, 0.231, 0
93, 78, 171, Pt, -17470.596, 88.224, 7816.624, 0.516, 0
92, 79, 171, Au, -7564.773, 25.644, 7754.121, 0.150, 0
91, 80, 171, Hg, 3502, 298, 7685, 2, 1
106, 66, 172, Dy, -47730, 401, 8049, 2, 1
105, 67, 172, Ho, -51400, 401, 8065, 2, 1
104, 68, 172, Er, -56489.417, 4.618, 8090.444, 0.027, 0
103, 69, 172, Tm, -57379.990, 5.970, 8091.073, 0.035, 0
102, 70, 172, Yb, -59260.280, 2.398, 8097.457, 0.014, 0
101, 71, 172, Lu, -56741.334, 2.978, 8078.263, 0.017, 0
100, 72, 172, Hf, -56403.544, 24.428, 8071.751, 0.142, 0
99, 73, 172, Ta, -51329.977, 27.945, 8037.705, 0.162, 0
98, 74, 172, W, -49097.186, 27.945, 8020.175, 0.162, 0
97, 75, 172, Re, -41523.244, 53.979, 7971.592, 0.314, 0
96, 76, 172, Os, -37238.053, 14.586, 7942.129, 0.085, 0
95, 77, 172, Ir, -27520, 105, 7881, 1, 1
94, 78, 172, Pt, -21101.014, 12.778, 7839.212, 0.074, 0
93, 79, 172, Au, -9282, 159, 7766, 1, 1
92, 80, 172, Hg, -1087.345, 209.154, 7713.757, 1.216, 0
107, 66, 173, Dy, -43780, 503, 8026, 3, 1
106, 67, 173, Ho, -49099, 401, 8052, 2, 1
105, 68, 173, Er, -53654, 196, 8074, 1, 1
104, 69, 173, Tm, -56258.878, 5.096, 8084.479, 0.029, 0
103, 70, 173, Yb, -57556.282, 2.388, 8087.456, 0.014, 0
102, 71, 173, Lu, -56885.778, 2.420, 8079.058, 0.014, 0
101, 72, 173, Hf, -55411.784, 27.945, 8066.016, 0.162, 0
100, 73, 173, Ta, -52396.538, 27.945, 8044.064, 0.162, 0
99, 74, 173, W, -48727.383, 27.945, 8018.333, 0.162, 0
98, 75, 173, Re, -43553.865, 27.945, 7983.906, 0.162, 0
97, 76, 173, Os, -37438.225, 14.959, 7944.033, 0.086, 0
96, 77, 173, Ir, -30271.935, 13.693, 7898.087, 0.079, 0
95, 78, 173, Pt, -21941.570, 55.990, 7845.413, 0.324, 0
94, 79, 173, Au, -12819.798, 26.005, 7788.163, 0.150, 0
93, 80, 173, Hg, -2569, 208, 7724, 1, 1
107, 67, 174, Ho, -45503, 503, 8032, 3, 1
106, 68, 174, Er, -51949, 298, 8064, 2, 1
105, 69, 174, Tm, -53869.598, 44.785, 8070.672, 0.257, 0
104, 70, 174, Yb, -56949.598, 2.388, 8083.876, 0.014, 0
103, 71, 174, Lu, -55575.279, 2.405, 8071.482, 0.014, 0
102, 72, 174, Hf, -55846.626, 2.806, 8068.545, 0.016, 0
101, 73, 174, Ta, -51740.766, 27.945, 8040.452, 0.161, 0
100, 74, 174, W, -50227.088, 27.945, 8027.256, 0.161, 0
99, 75, 174, Re, -43673.097, 27.945, 7985.094, 0.161, 0
98, 76, 174, Os, -39996.301, 11.139, 7959.466, 0.064, 0
97, 77, 174, Ir, -30868.738, 27.666, 7902.513, 0.159, 0
96, 78, 174, Pt, -25319.155, 11.822, 7866.122, 0.068, 0
95, 79, 174, Au, -14195, 102, 7798, 1, 1
94, 80, 174, Hg, -6647.425, 19.606, 7749.821, 0.113, 0
108, 67, 175, Ho, -42802, 596, 8016, 3, 1
107, 68, 175, Er, -48652, 401, 8045, 2, 1
106, 69, 175, Tm, -52315.634, 50.057, 8061.795, 0.286, 0
105, 70, 175, Yb, -54700.634, 2.388, 8070.954, 0.014, 0
104, 71, 175, Lu, -55170.695, 2.187, 8069.169, 0.012, 0
103, 72, 175, Hf, -54483.847, 2.825, 8060.774, 0.016, 0
102, 73, 175, Ta, -52408.647, 27.945, 8044.445, 0.160, 0
101, 74, 175, W, -49632.795, 27.945, 8024.112, 0.160, 0
100, 75, 175, Re, -45288.307, 27.945, 7994.816, 0.160, 0
99, 76, 175, Os, -40104.697, 13.515, 7960.725, 0.077, 0
98, 77, 175, Ir, -33428.622, 19.757, 7918.105, 0.113, 0
97, 78, 175, Pt, -25690.090, 18.885, 7869.415, 0.108, 0
96, 79, 175, Au, -17443.057, 42.396, 7817.818, 0.242, 0
95, 80, 175, Hg, -7989.172, 101.408, 7759.325, 0.579, 0
108, 68, 176, Er, -46500, 401, 8033, 2, 1
107, 69, 176, Tm, -49374.133, 100.033, 8045.137, 0.568, 0
106, 70, 176, Yb, -53494.133, 2.571, 8064.100, 0.015, 0
105, 71, 176, Lu, -53387.359, 2.184, 8059.049, 0.012, 0
104, 72, 176, Hf, -54577.509, 2.216, 8061.366, 0.013, 0
103, 73, 176, Ta, -51365.374, 30.739, 8038.670, 0.175, 0
102, 74, 176, W, -50641.603, 27.945, 8030.112, 0.159, 0
101, 75, 176, Re, -45062.886, 27.945, 7993.970, 0.159, 0
100, 76, 176, Os, -42097.940, 27.945, 7972.678, 0.159, 0
99, 77, 176, Ir, -33861.029, 20.340, 7921.433, 0.116, 0
98, 78, 176, Pt, -28927.898, 14.428, 7888.958, 0.082, 0
97, 79, 176, Au, -18537, 105, 7825, 1, 1
96, 80, 176, Hg, -11779.132, 14.176, 7782.632, 0.081, 0
95, 81, 176, Tl, 550, 196, 7708, 1, 1
109, 68, 177, Er, -42802, 503, 8013, 3, 1
108, 69, 177, Tm, -47469, 298, 8035, 2, 1
107, 70, 177, Yb, -50989.216, 2.581, 8049.989, 0.015, 0
106, 71, 177, Lu, -52389.034, 2.185, 8053.478, 0.012, 0
105, 72, 177, Hf, -52889.623, 2.146, 8051.886, 0.012, 0
104, 73, 177, Ta, -51723.623, 3.689, 8040.878, 0.021, 0
103, 74, 177, W, -49701.726, 27.945, 8025.035, 0.158, 0
102, 75, 177, Re, -46269.170, 27.945, 8001.222, 0.158, 0
101, 76, 177, Os, -41949.530, 15.718, 7972.397, 0.089, 0
100, 77, 177, Ir, -36047.421, 19.760, 7934.632, 0.112, 0
99, 78, 177, Pt, -29370.489, 14.988, 7892.489, 0.085, 0
98, 79, 177, Au, -21550.199, 12.869, 7843.887, 0.073, 0
97, 80, 177, Hg, -12780.882, 75.066, 7789.922, 0.424, 0
96, 81, 177, Tl, -3327.962, 24.999, 7732.096, 0.141, 0
109, 69, 178, Tm, -44116, 401, 8016, 2, 1
108, 70, 178, Yb, -49698.297, 10.325, 8042.857, 0.058, 0
107, 71, 178, Lu, -50343.004, 2.889, 8042.083, 0.016, 0
106, 72, 178, Hf, -52444.262, 2.144, 8049.493, 0.012, 0
105, 73, 178, Ta, -50507.262, 15.152, 8034.216, 0.085, 0
104, 74, 178, W, -50415.962, 15.284, 8029.308, 0.086, 0
103, 75, 178, Re, -45653.453, 27.945, 7998.157, 0.157, 0
102, 76, 178, Os, -43546.189, 16.436, 7981.923, 0.092, 0
101, 77, 178, Ir, -36251.884, 19.760, 7936.549, 0.111, 0
100, 78, 178, Pt, -31998.007, 10.823, 7908.255, 0.061, 0
99, 79, 178, Au, -22326.122, 57.144, 7849.524, 0.321, 0
98, 80, 178, Hg, -16316.846, 12.878, 7811.368, 0.072, 0
97, 81, 178, Tl, -4754, 114, 7742, 1, 1
96, 82, 178, Pb, 3567.800, 24.280, 7690.866, 0.136, 0
110, 69, 179, Tm, -41601, 503, 8002, 3, 1
109, 70, 179, Yb, -46416, 298, 8025, 2, 1
108, 71, 179, Lu, -49064.170, 5.458, 8035.102, 0.030, 0
107, 72, 179, Hf, -50471.936, 2.143, 8038.596, 0.012, 0
106, 73, 179, Ta, -50366.314, 2.173, 8033.636, 0.012, 0
105, 74, 179, W, -49303.561, 15.506, 8023.328, 0.087, 0
104, 75, 179, Re, -46586.212, 24.428, 8003.776, 0.136, 0
103, 76, 179, Os, -43020.103, 18.076, 7979.483, 0.101, 0
102, 77, 179, Ir, -38077.364, 10.899, 7947.500, 0.061, 0
101, 78, 179, Pt, -32263.781, 9.092, 7910.651, 0.051, 0
100, 79, 179, Au, -24952.104, 16.549, 7865.433, 0.092, 0
99, 80, 179, Hg, -16921.649, 27.308, 7816.199, 0.153, 0
98, 81, 179, Tl, -8300.467, 43.180, 7763.666, 0.241, 0
97, 82, 179, Pb, 2003, 196, 7702, 1, 1
110, 70, 180, Yb, -44404, 401, 8014, 2, 1
109, 71, 180, Lu, -46685.398, 70.743, 8022.088, 0.393, 0
108, 72, 180, Hf, -49788.398, 2.147, 8034.981, 0.012, 0
107, 73, 180, Ta, -48936.195, 2.216, 8025.900, 0.012, 0
106, 74, 180, W, -49644.477, 3.931, 8025.488, 0.022, 0
105, 75, 180, Re, -45839.673, 21.392, 8000.004, 0.119, 0
104, 76, 180, Os, -44358.859, 20.301, 7987.431, 0.113, 0
103, 77, 180, Ir, -37977.526, 21.706, 7947.633, 0.121, 0
102, 78, 180, Pt, -34435.958, 10.978, 7923.611, 0.061, 0
101, 79, 180, Au, -25596.408, 21.009, 7870.156, 0.117, 0
100, 80, 180, Hg, -20244.723, 13.968, 7836.078, 0.078, 0
99, 81, 180, Tl, -9403, 116, 7771, 1, 1
98, 82, 180, Pb, -1939.209, 20.888, 7725.688, 0.116, 0
111, 70, 181, Yb, -40846, 401, 7994, 2, 1
110, 71, 181, Lu, -44740, 298, 8012, 2, 1
109, 72, 181, Hf, -47411.884, 2.148, 8022.052, 0.012, 0
108, 73, 181, Ta, -48441.634, 1.793, 8023.418, 0.010, 0
107, 74, 181, W, -48253.952, 4.734, 8018.059, 0.026, 0
106, 75, 181, Re, -46511.436, 12.579, 8004.110, 0.069, 0
105, 76, 181, Os, -43552.934, 31.671, 7983.442, 0.175, 0
104, 77, 181, Ir, -39471.782, 25.627, 7956.572, 0.142, 0
103, 78, 181, Pt, -34374.658, 14.863, 7924.088, 0.082, 0
102, 79, 181, Au, -27871.187, 19.976, 7883.835, 0.110, 0
101, 80, 181, Hg, -20661.178, 15.383, 7839.679, 0.085, 0
100, 81, 181, Tl, -12801.105, 9.357, 7791.931, 0.052, 0
99, 82, 181, Pb, -3144.762, 90.194, 7734.258, 0.498, 0
111, 71, 182, Lu, -41880, 196, 7996, 1, 1
110, 72, 182, Hf, -46058.563, 6.373, 8014.886, 0.035, 0
109, 73, 182, Ta, -46433.254, 1.794, 8012.647, 0.010, 0
108, 74, 182, W, -48247.518, 0.828, 8018.316, 0.005, 0
107, 75, 182, Re, -45447.518, 101.984, 7998.633, 0.560, 0
106, 76, 182, Os, -44609.074, 21.745, 7989.728, 0.119, 0
105, 77, 182, Ir, -39051.679, 20.967, 7954.894, 0.115, 0
104, 78, 182, Pt, -36169.301, 15.620, 7934.758, 0.086, 0
103, 79, 182, Au, -28300.768, 20.260, 7887.226, 0.111, 0
102, 80, 182, Hg, -23576.146, 9.715, 7856.968, 0.053, 0
101, 81, 182, Tl, -13351.007, 75.930, 7796.487, 0.417, 0
100, 82, 182, Pb, -6826.135, 14.007, 7756.338, 0.077, 0
112, 71, 183, Lu, -39523, 298, 7984, 2, 1
111, 72, 183, Hf, -43286.117, 30.054, 8000.045, 0.164, 0
110, 73, 183, Ta, -45296.117, 1.805, 8006.753, 0.010, 0
109, 74, 183, W, -46367.023, 0.824, 8008.330, 0.005, 0
108, 75, 183, Re, -45811.023, 8.042, 8001.017, 0.044, 0
107, 76, 183, Os, -43662.754, 49.797, 7985.002, 0.272, 0
106, 77, 183, Ir, -40197.266, 25.115, 7961.790, 0.137, 0
105, 78, 183, Pt, -35772.441, 15.592, 7933.336, 0.085, 0
104, 79, 183, Au, -30186.894, 10.492, 7898.538, 0.057, 0
103, 80, 183, Hg, -23799.819, 8.200, 7859.361, 0.045, 0
102, 81, 183, Tl, -16587.297, 9.749, 7815.674, 0.053, 0
101, 82, 183, Pb, -7568.734, 28.191, 7762.117, 0.154, 0
113, 71, 184, Lu, -36412, 401, 7967, 2, 1
112, 72, 184, Hf, -41501.304, 39.708, 7990.732, 0.216, 0
111, 73, 184, Ta, -42841.304, 26.014, 7993.763, 0.141, 0
110, 74, 184, W, -45707.304, 0.859, 8005.087, 0.005, 0
109, 75, 184, Re, -44226.631, 4.332, 7992.788, 0.024, 0
108, 76, 184, Os, -44256.145, 1.304, 7988.696, 0.007, 0
107, 77, 184, Ir, -39610.851, 27.945, 7959.198, 0.152, 0
106, 78, 184, Pt, -37332.183, 18.126, 7942.562, 0.099, 0
105, 79, 184, Au, -30318.710, 22.275, 7900.194, 0.121, 0
104, 80, 184, Hg, -26349.123, 10.065, 7874.368, 0.055, 0
103, 81, 184, Tl, -16885.078, 49.317, 7818.681, 0.268, 0
102, 82, 184, Pb, -11045.339, 14.297, 7782.692, 0.078, 0
101, 83, 184, Bi, 1047, 126, 7713, 1, 1
113, 72, 185, Hf, -38359, 196, 7974, 1, 1
112, 73, 185, Ta, -41396.176, 14.171, 7986.370, 0.077, 0
111, 74, 185, W, -43389.676, 0.904, 7992.917, 0.005, 0
110, 75, 185, Re, -43822.152, 1.193, 7991.026, 0.006, 0
109, 76, 185, Os, -42809.355, 1.274, 7981.323, 0.007, 0
108, 77, 185, Ir, -40335.554, 27.945, 7963.722, 0.151, 0
107, 78, 185, Pt, -36683.166, 40.986, 7939.750, 0.222, 0
106, 79, 185, Au, -31866.958, 26.028, 7909.488, 0.141, 0
105, 80, 185, Hg, -26175.833, 15.536, 7874.496, 0.084, 0
104, 81, 185, Tl, -19755.772, 53.880, 7835.564, 0.291, 0
103, 82, 185, Pb, -11541.263, 16.175, 7786.932, 0.087, 0
102, 83, 185, Bi, -2213, 53, 7732, 0, 1
114, 72, 186, Hf, -36431, 298, 7964, 2, 1
113, 73, 186, Ta, -38608.542, 60.025, 7971.840, 0.323, 0
112, 74, 186, W, -42509.542, 1.749, 7988.607, 0.009, 0
111, 75, 186, Re, -41930.192, 1.202, 7981.286, 0.006, 0
110, 76, 186, Os, -42999.479, 1.380, 7982.829, 0.007, 0
109, 77, 186, Ir, -39172.952, 16.526, 7958.050, 0.089, 0
108, 78, 186, Pt, -37864.474, 21.745, 7946.809, 0.117, 0
107, 79, 186, Au, -31714.853, 20.967, 7909.540, 0.113, 0
106, 80, 186, Hg, -28539.309, 11.247, 7888.261, 0.060, 0
105, 81, 186, Tl, -20190.133, 184.436, 7839.167, 0.992, 0
104, 82, 186, Pb, -14681.328, 11.298, 7805.343, 0.061, 0
103, 83, 186, Bi, -3169.291, 76.873, 7739.245, 0.413, 0
115, 72, 187, Hf, -32984, 401, 7946, 2, 1
114, 73, 187, Ta, -36766, 196, 7963, 1, 1
113, 74, 187, W, -39904.768, 1.748, 7975.120, 0.009, 0
112, 75, 187, Re, -41215.714, 1.409, 7977.947, 0.008, 0
111, 76, 187, Os, -41218.183, 1.409, 7973.776, 0.008, 0
110, 77, 187, Ir, -39715.774, 6.163, 7961.558, 0.033, 0
109, 78, 187, Pt, -36712.973, 27.945, 7941.317, 0.149, 0
108, 79, 187, Au, -33005.122, 25.115, 7917.305, 0.134, 0
107, 80, 187, Hg, -28117.858, 13.924, 7886.986, 0.074, 0
106, 81, 187, Tl, -22443.512, 8.107, 7852.458, 0.043, 0
105, 82, 187, Pb, -14979.941, 8.286, 7808.363, 0.044, 0
104, 83, 187, Bi, -6373.435, 15.354, 7758.155, 0.082, 0
116, 72, 188, Hf, -30879, 503, 7936, 3, 1
115, 73, 188, Ta, -33813, 196, 7947, 1, 1
114, 74, 188, W, -38667.150, 3.317, 7969.048, 0.018, 0
113, 75, 188, Re, -39016.150, 1.414, 7966.743, 0.008, 0
112, 76, 188, Os, -41136.426, 1.414, 7973.860, 0.008, 0
111, 77, 188, Ir, -38328.071, 6.994, 7954.761, 0.037, 0
110, 78, 188, Pt, -37822.950, 5.385, 7947.912, 0.029, 0
109, 79, 188, Au, -32300.802, 20.387, 7914.378, 0.108, 0
108, 80, 188, Hg, -30201.784, 11.532, 7899.051, 0.061, 0
107, 81, 188, Tl, -22346.744, 32.609, 7853.108, 0.173, 0
106, 82, 188, Pb, -17815.439, 10.626, 7824.844, 0.057, 0
105, 83, 188, Bi, -7204.962, 49.812, 7764.244, 0.265, 0
104, 84, 188, Po, -538.359, 19.419, 7724.622, 0.103, 0
116, 73, 189, Ta, -31829, 298, 7938, 2, 1
115, 74, 189, W, -35477.935, 200.172, 7952.715, 1.059, 0
114, 75, 189, Re, -37977.935, 8.297, 7961.804, 0.044, 0
113, 76, 189, Os, -38985.380, 1.465, 7962.995, 0.008, 0
112, 77, 189, Ir, -38453.064, 12.743, 7956.039, 0.067, 0
111, 78, 189, Pt, -36483.186, 11.175, 7941.477, 0.059, 0
110, 79, 189, Au, -33581.955, 20.081, 7921.987, 0.106, 0
109, 80, 189, Hg, -29630.792, 33.413, 7896.942, 0.177, 0
108, 81, 189, Tl, -24602.221, 10.891, 7866.196, 0.058, 0
107, 82, 189, Pb, -17878.165, 34.465, 7826.480, 0.182, 0
106, 83, 189, Bi, -10061.055, 53.953, 7780.980, 0.285, 0
105, 84, 189, Po, -1415.347, 22.060, 7731.096, 0.117, 0
117, 73, 190, Ta, -28662, 401, 7922, 2, 1
116, 74, 190, W, -34296.326, 164.848, 7947.121, 0.868, 0
115, 75, 190, Re, -35566.326, 149.248, 7949.687, 0.786, 0
114, 76, 190, Os, -38706.326, 1.472, 7962.096, 0.008, 0
113, 77, 190, Ir, -36751.194, 1.715, 7947.688, 0.009, 0
112, 78, 190, Pt, -37323.422, 5.705, 7946.582, 0.030, 0
111, 79, 190, Au, -32881.422, 16.048, 7919.086, 0.084, 0
110, 80, 190, Hg, -31370.436, 15.919, 7907.016, 0.084, 0
109, 81, 190, Tl, -24333.279, 49.436, 7865.860, 0.260, 0
108, 82, 190, Pb, -20416.935, 12.139, 7841.130, 0.064, 0
107, 83, 190, Bi, -10903.017, 184.504, 7786.939, 0.971, 0
106, 84, 190, Po, -4563.217, 13.410, 7749.454, 0.071, 0
117, 74, 191, W, -31112, 196, 7931, 1, 1
116, 75, 191, Re, -34348.616, 10.321, 7943.949, 0.054, 0
115, 76, 191, Os, -36393.733, 1.474, 7950.560, 0.008, 0
114, 77, 191, Ir, -36706.409, 1.668, 7948.101, 0.009, 0
113, 78, 191, Pt, -35697.960, 4.367, 7938.725, 0.023, 0
112, 79, 191, Au, -33809.297, 37.032, 7924.741, 0.194, 0
111, 80, 191, Hg, -30592.960, 22.590, 7903.805, 0.118, 0
110, 81, 191, Tl, -26281.028, 7.569, 7877.134, 0.040, 0
109, 82, 191, Pb, -20246.022, 39.123, 7841.441, 0.205, 0
108, 83, 191, Bi, -13240.145, 7.430, 7800.665, 0.039, 0
107, 84, 191, Po, -5053.834, 11.004, 7753.708, 0.058, 0
118, 74, 192, W, -29649, 596, 7924, 3, 1
117, 75, 192, Re, -31708, 196, 7931, 1, 1
116, 76, 192, Os, -35880.506, 2.556, 7948.516, 0.013, 0
115, 77, 192, Ir, -34833.207, 1.669, 7938.986, 0.009, 0
114, 78, 192, Pt, -36292.864, 2.470, 7942.514, 0.013, 0
113, 79, 192, Au, -32776.523, 15.812, 7920.125, 0.082, 0
112, 80, 192, Hg, -32011.418, 15.551, 7912.065, 0.081, 0
111, 81, 192, Tl, -25872.246, 31.671, 7876.016, 0.165, 0
110, 82, 192, Pb, -22555.968, 12.612, 7854.669, 0.066, 0
109, 83, 192, Bi, -13545.828, 32.990, 7803.666, 0.172, 0
108, 84, 192, Po, -8071.257, 11.910, 7771.078, 0.062, 0
118, 75, 193, Re, -30302, 196, 7924, 1, 1
117, 76, 193, Os, -33392.604, 2.561, 7936.261, 0.013, 0
116, 77, 193, Ir, -34533.808, 1.672, 7938.121, 0.009, 0
115, 78, 193, Pt, -34477.014, 1.681, 7933.773, 0.009, 0
114, 79, 193, Au, -33394.325, 10.648, 7924.110, 0.055, 0
113, 80, 193, Hg, -31050.961, 15.378, 7907.914, 0.080, 0
112, 81, 193, Tl, -27318.856, 110.848, 7884.523, 0.574, 0
