N,Z,A,EL,MASSEXCESS,dMASSEXCESS,BINDINGENERGY_A,dBINDINGENERGY_A,IsCalculated
63, 44, 107, Ru, -83862.565, 8.673, 8533.3, 6760, 0
62, 45, 107, Rh, -86863.711, 12.051, 8554.1, 0400, 0
61, 46, 107, Pd, -88372.654, 1.201, 8560.8, 9460, 0
60, 47, 107, Ag, -88406.700, 2.382, 8553.9, 0120, 0
59, 48, 107, Cd, -86990.325, 1.660, 8533.3, 5240, 0
58, 49, 107, In, -83566.667, 9.654, 8494.0, 4390, 0
57, 50, 107, Sn, -78512.239, 5.310, 8439.4, 9460, 0
56, 51, 107, Sb, -70653.248, 4.148, 8358.7, 3440, 0
55, 52, 107, Te, -60657, 101, 8258, 1, 0
54, 53, 107, I, -49430, 300, 8146, 3, 0
69, 39, 108, Y, -36780, 600, 8129, 6, 0
68, 40, 108, Zr, -50950, 400, 8253, 4, 0
67, 41, 108, Nb, -59545.198, 8.239, 8325.6, 6040, 0
66, 42, 108, Mo, -70749.297, 9.223, 8422.1, 5810, 0
65, 43, 108, Tc, -75922.831, 8.769, 8462.8, 1720, 0
64, 44, 108, Ru, -83661.404, 8.680, 8527.2, 2670, 0
63, 45, 108, Rh, -85031.156, 13.997, 8532.6, 6570, 0
62, 46, 108, Pd, -89524.215, 1.108, 8567.0, 2410, 0
61, 47, 108, Ag, -87606.792, 2.388, 8542.0, 2620, 0
60, 48, 108, Cd, -89252.423, 1.123, 8550.0, 1960, 0
59, 49, 108, In, -84119.828, 8.641, 8495.2, 5160, 0
58, 50, 108, Sn, -82069.949, 5.382, 8469.0, 2730, 0
57, 51, 108, Sb, -72445.341, 5.496, 8372.6, 6660, 0
56, 52, 108, Te, -65781.676, 5.411, 8303.7, 2210, 0
55, 53, 108, I, -52771, 101, 8176, 1, 0
54, 54, 108, Xe, -42632.357, 379.497, 8074.8, 8863, 0
70, 39, 109, Y, -32480, 700, 8089, 6, 0
69, 40, 109, Zr, -45730, 500, 8204, 5, 0
68, 41, 109, Nb, -56689.800, 430.816, 8297.1, 3073, 0
67, 42, 109, Mo, -66659.285, 11.179, 8381.4, 1630, 0
66, 43, 109, Tc, -74282.828, 9.669, 8444.1, 7960, 0
65, 44, 109, Ru, -80738.455, 8.954, 8496.2, 2800, 0
64, 45, 109, Rh, -84999.251, 4.040, 8528.1, 4040, 0
63, 46, 109, Pd, -87606.484, 1.114, 8544.8, 8250, 0
62, 47, 109, Ag, -88719.431, 1.287, 8547.9, 1550, 0
61, 48, 109, Cd, -88504.330, 1.536, 8538.7, 6460, 0
60, 49, 109, In, -86489.526, 3.969, 8513.1, 0270, 0
59, 50, 109, Sn, -82630.180, 7.949, 8470.5, 1830, 0
58, 51, 109, Sb, -76250.986, 5.265, 8404.8, 1610, 0
57, 52, 109, Te, -67715.399, 4.382, 8319.3, 3050, 0
56, 53, 109, I, -57672.505, 6.729, 8220.0, 1640, 0
55, 54, 109, Xe, -46169.546, 300.108, 8107.3, 0712, 0
70, 40, 110, Zr, -42220, 500, 8171, 5, 0
69, 41, 110, Nb, -52309.914, 838.345, 8255.2, 6077, 0
68, 42, 110, Mo, -64535.814, 24.219, 8359.2, 9300, 0
67, 43, 110, Tc, -71034.564, 9.497, 8411.2, 6030, 0
66, 44, 110, Ru, -80072.629, 8.924, 8486.3, 1230, 0
65, 45, 110, Rh, -82828.693, 17.805, 8504.2, 5510, 0
64, 46, 110, Pd, -88330.904, 0.612, 8547.1, 6300, 0
63, 47, 110, Ag, -87457.306, 1.286, 8532.1, 0890, 0
62, 48, 110, Cd, -90347.969, 0.380, 8551.2, 7550, 0
61, 49, 110, In, -86469.969, 11.553, 8508.9, 0870, 0
60, 50, 110, Sn, -85841.993, 13.777, 8496.0, 8750, 0
59, 51, 110, Sb, -77449.745, 5.962, 8412.6, 8210, 0
58, 52, 110, Te, -72229.821, 6.575, 8358.1, 1600, 0
57, 53, 110, I, -60467.844, 61.940, 8244.0, 7670, 0
56, 54, 110, Xe, -51922.636, 100.988, 8159.2, 8080, 0
71, 40, 111, Zr, -36480, 600, 8118, 5, 0
70, 41, 111, Nb, -48960, 300, 8223, 3, 0
69, 42, 111, Mo, -59939.813, 12.578, 8315.2, 9320, 0
68, 43, 111, Tc, -69024.675, 10.582, 8390.0, 9060, 0
67, 44, 111, Ru, -76785.325, 9.682, 8452.9, 5820, 0
66, 45, 111, Rh, -82303.871, 6.853, 8495.6, 2670, 0
65, 46, 111, Pd, -85985.886, 0.731, 8521.7, 4980, 0
64, 47, 111, Ag, -88215.447, 1.459, 8534.7, 8780, 0
63, 48, 111, Cd, -89252.247, 0.357, 8537.0, 8010, 0
62, 49, 111, In, -88392.050, 3.424, 8522.2, 8240, 0
61, 50, 111, Sn, -85938.581, 5.336, 8493.1, 3100, 0
60, 51, 111, Sb, -80836.747, 8.849, 8440.1, 2030, 0
59, 52, 111, Te, -73587.487, 6.427, 8367.7, 6350, 0
58, 53, 111, I, -64953.795, 4.754, 8282.9, 3430, 0
57, 54, 111, Xe, -54520, 115, 8182, 1, 0
56, 55, 111, Cs, -42900, 200, 8070, 2, 0
72, 40, 112, Zr, -32420, 700, 8081, 6, 0
71, 41, 112, Nb, -44070, 300, 8178, 3, 0
70, 42, 112, Mo, -57480, 200, 8291, 2, 0
69, 43, 112, Tc, -65258.932, 5.515, 8353.6, 2170, 0
68, 44, 112, Ru, -75630.873, 9.600, 8439.2, 4310, 0
67, 45, 112, Rh, -79731.052, 44.085, 8468.8, 6660, 0
66, 46, 112, Pd, -86321.039, 6.546, 8520.7, 2050, 0
65, 47, 112, Ag, -86583.729, 2.422, 8516.0, 8070, 0
64, 48, 112, Cd, -90574.857, 0.250, 8544.7, 3060, 0
63, 49, 112, In, -87990.127, 4.251, 8514.6, 6740, 0
62, 50, 112, Sn, -88655.049, 0.294, 8513.6, 1890, 0
61, 51, 112, Sb, -81598.973, 17.829, 8443.6, 3300, 0
60, 52, 112, Te, -77567.518, 8.383, 8400.6, 5270, 0
59, 53, 112, I, -67063.339, 10.246, 8299.8, 8010, 0
58, 54, 112, Xe, -60026.348, 8.283, 8230.0, 6460, 0
57, 55, 112, Cs, -46415, 116, 8102, 1, 0
73, 40, 113, Zr, -26340, 300, 8027, 3, 0
72, 41, 113, Nb, -40210, 400, 8143, 4, 0
71, 42, 113, Mo, -52650, 300, 8246, 3, 0
70, 43, 113, Tc, -62811.549, 3.353, 8329.4, 6520, 0
69, 44, 113, Ru, -71867.816, 38.282, 8402.6, 8570, 0
68, 45, 113, Rh, -78766.944, 7.132, 8456.8, 1650, 0
67, 46, 113, Pd, -83590.500, 6.947, 8492.5, 7950, 0
66, 47, 113, Ag, -87026.825, 16.643, 8516.0, 6600, 0
65, 48, 113, Cd, -89043.286, 0.245, 8526.9, 8740, 0
64, 49, 113, In, -89367.123, 0.188, 8522.9, 2970, 0
63, 50, 113, Sn, -88328.129, 1.575, 8506.8, 1170, 0
62, 51, 113, Sb, -84416.966, 17.193, 8465.2, 7620, 0
61, 52, 113, Te, -78347.037, 27.945, 8404.6, 3660, 0
60, 53, 113, I, -71119.517, 8.011, 8333.7, 5280, 0
59, 54, 113, Xe, -62203.626, 6.840, 8247.9, 2770, 0
58, 55, 113, Cs, -51764.539, 8.577, 8148.6, 2300, 0
57, 56, 113, Ba, -39710, 300, 8035, 3, 0
73, 41, 114, Nb, -34960, 500, 8097, 4, 0
72, 42, 114, Mo, -49680, 300, 8219, 3, 0
71, 43, 114, Tc, -58600.294, 433.145, 8290.2, 5993, 0
70, 44, 114, Ru, -70221.213, 3.556, 8385.3, 3510, 0
69, 45, 114, Rh, -75710.275, 71.561, 8426.6, 2210, 0
68, 46, 114, Pd, -83490.346, 6.948, 8488.0, 0560, 0
67, 47, 114, Ag, -84930.811, 4.564, 8493.7, 7860, 0
66, 48, 114, Cd, -90014.934, 0.276, 8531.5, 1350, 0
65, 49, 114, In, -88569.807, 0.301, 8511.9, 7420, 0
64, 50, 114, Sn, -90559.735, 0.029, 8522.5, 6710, 0
63, 51, 114, Sb, -84496.616, 19.772, 8462.5, 1910, 0
62, 52, 114, Te, -81889.676, 24.428, 8432.7, 8850, 0
61, 53, 114, I, -72638.935, 20.027, 8344.7, 7900, 0
60, 54, 114, Xe, -67085.899, 11.178, 8289.2, 0540, 0
59, 55, 114, Cs, -54685.928, 85.068, 8173.5, 7110, 0
58, 56, 114, Ba, -45905.437, 102.676, 8089.6, 8650, 0
74, 41, 115, Nb, -30880, 500, 8061, 4, 0
73, 42, 115, Mo, -44550, 400, 8173, 3, 0
72, 43, 115, Tc, -55796, 196, 8264, 2, 0
71, 44, 115, Ru, -66105.296, 25.166, 8346.8, 1400, 0
70, 45, 115, Rh, -74229.228, 7.319, 8410.6, 5380, 0
69, 46, 115, Pd, -80425.822, 13.547, 8457.7, 3420, 0
68, 47, 115, Ag, -84982.587, 18.268, 8490.5, 5530, 0
67, 48, 115, Cd, -88084.480, 0.651, 8510.7, 2520, 0
66, 49, 115, In, -89536.357, 0.012, 8516.5, 4720, 0
65, 50, 115, Sn, -90033.846, 0.015, 8514.0, 7020, 0
64, 51, 115, Sb, -87003.412, 16.025, 8480.9, 1560, 0
63, 52, 115, Te, -82062.767, 27.945, 8431.1, 5040, 0
62, 53, 115, I, -76337.805, 28.876, 8374.5, 6510, 0
61, 54, 115, Xe, -68656.757, 12.109, 8300.9, 7040, 0
60, 55, 115, Cs, -59699, 102, 8216, 1, 0
59, 56, 115, Ba, -48920, 200, 8116, 2, 0
75, 41, 116, Nb, -25230, 300, 8012, 3, 0
74, 42, 116, Mo, -41210, 500, 8143, 4, 0
73, 43, 116, Tc, -51214, 298, 8223, 3, 0
72, 44, 116, Ru, -64068.917, 3.726, 8326.8, 8400, 0
71, 45, 116, Rh, -70735.742, 73.832, 8377.6, 1230, 0
70, 46, 116, Pd, -79831.026, 7.135, 8449.2, 7550, 0
69, 47, 116, Ag, -82542.664, 3.260, 8465.9, 0730, 0
68, 48, 116, Cd, -88712.489, 0.160, 8512.3, 5110, 0
67, 49, 116, In, -88249.758, 0.220, 8501.6, 1770, 0
66, 50, 116, Sn, -91525.979, 0.096, 8523.1, 1660, 0
65, 51, 116, Sb, -86822.020, 5.154, 8475.8, 2080, 0
64, 52, 116, Te, -85263.793, 24.206, 8455.6, 4350, 0
63, 53, 116, I, -77420.654, 75.037, 8381.2, 8580, 0
62, 54, 116, Xe, -73046.877, 13.017, 8336.8, 3650, 0
61, 55, 116, Cs, -62043, 100, 8235, 1, 0
60, 56, 116, Ba, -54380, 200, 8162, 2, 0
59, 57, 116, La, -40050, 321, 8032, 3, 0
75, 42, 117, Mo, -35689, 500, 8096, 4, 0
74, 43, 117, Tc, -48140, 400, 8195, 3, 0
73, 44, 117, Ru, -59489.871, 433.145, 8285.5, 6253, 0
72, 45, 117, Rh, -68896.758, 8.895, 8359.2, 7660, 0
71, 46, 117, Pd, -76423.890, 7.255, 8416.9, 2430, 0
70, 47, 117, Ag, -82181.918, 13.572, 8459.4, 5150, 0
69, 48, 117, Cd, -86418.397, 1.013, 8488.9, 7400, 0
68, 49, 117, In, -88943.035, 4.881, 8503.8, 6530, 0
67, 50, 117, Sn, -90397.742, 0.483, 8509.6, 1200, 0
66, 51, 117, Sb, -88639.564, 8.437, 8487.8, 9810, 0
65, 52, 117, Te, -85095.500, 13.455, 8450.9, 2030, 0
64, 53, 117, I, -80438.568, 25.558, 8404.4, 3070, 0
63, 54, 117, Xe, -74185.347, 10.378, 8344.2, 9760, 0
62, 55, 117, Cs, -66493.101, 62.410, 8271.8, 6520, 0
61, 56, 117, Ba, -57457.906, 250.339, 8187.9, 5462, 0
60, 57, 117, La, -46271, 200, 8086, 2, 0
76, 42, 118, Mo, -32370, 500, 8067, 4, 0
75, 43, 118, Tc, -43290, 400, 8153, 3, 0
74, 44, 118, Ru, -57000, 200, 8263, 2, 0
73, 45, 118, Rh, -64886.840, 24.236, 8322.8, 5390, 0
72, 46, 118, Pd, -75388.358, 2.494, 8405.2, 1970, 0
71, 47, 118, Ag, -79553.802, 2.515, 8433.8, 9000, 0
70, 48, 118, Cd, -86701.649, 20.001, 8487.8, 3500, 0
69, 49, 118, In, -87228.177, 7.752, 8485.6, 6700, 0
68, 50, 118, Sn, -91652.843, 0.499, 8516.5, 3410, 0
67, 51, 118, Sb, -87996.204, 3.016, 8478.9, 1560, 0
66, 52, 118, Te, -87690.758, 18.306, 8469.6, 9700, 0
65, 53, 118, I, -80971.056, 19.760, 8406.1, 2030, 0
64, 54, 118, Xe, -78079.067, 10.378, 8374.9, 8190, 0
63, 55, 118, Cs, -68409.377, 12.753, 8286.4, 0530, 0
62, 56, 118, Ba, -62200, 200, 8227, 2, 0
61, 57, 118, La, -49620, 300, 8114, 3, 0
77, 42, 119, Mo, -26580, 300, 8019, 3, 0
76, 43, 119, Tc, -40170, 500, 8126, 4, 0
75, 44, 119, Ru, -52080, 300, 8220, 3, 0
74, 45, 119, Rh, -62822.802, 9.315, 8303.3, 9530, 0
73, 46, 119, Pd, -71407.277, 8.248, 8368.9, 5940, 0
72, 47, 119, Ag, -78645.759, 14.703, 8423.2, 1260, 0
71, 48, 119, Cd, -83976.939, 37.695, 8461.4, 3810, 0
70, 49, 119, In, -87698.658, 7.310, 8486.1, 3870, 0
69, 50, 119, Sn, -90064.985, 0.725, 8499.4, 4940, 0
68, 51, 119, Sb, -89475.539, 6.998, 8487.9, 2180, 0
67, 52, 119, Te, -87182.539, 7.278, 8462.0, 7850, 0
66, 53, 119, I, -83777.731, 21.706, 8426.8, 9240, 0
65, 54, 119, Xe, -78794.488, 10.378, 8378.4, 4200, 0
64, 55, 119, Cs, -72305.061, 13.940, 8317.3, 3470, 0
63, 56, 119, Ba, -64590.096, 200.269, 8245.9, 2871, 0
62, 57, 119, La, -55020, 300, 8159, 3, 0
61, 58, 119, Ce, -43820, 500, 8058, 4, 0
77, 43, 120, Tc, -35000, 500, 8083, 4, 0
76, 44, 120, Ru, -49720, 400, 8199, 3, 0
75, 45, 120, Rh, -58620, 200, 8266, 2, 0
74, 46, 120, Pd, -70279.604, 2.296, 8357.0, 8170, 0
73, 47, 120, Ag, -75651.512, 4.471, 8395.3, 2810, 0
72, 48, 120, Cd, -83957.365, 3.726, 8458.0, 2400, 0
71, 49, 120, In, -85727.741, 40.011, 8466.2, 5750, 0
70, 50, 120, Sn, -91097.741, 0.920, 8504.4, 8800, 0
69, 51, 120, Sb, -88417.133, 7.199, 8475.6, 3000, 0
68, 52, 120, Te, -89362.160, 1.751, 8476.9, 8570, 0
67, 53, 120, I, -83747.160, 15.102, 8423.6, 7450, 0
66, 54, 120, Xe, -82172.434, 11.817, 8404.0, 3220, 0
65, 55, 120, Cs, -73888.649, 9.970, 8328.4, 8110, 0
64, 56, 120, Ba, -68888.649, 300.166, 8280.2, 9492, 0
63, 57, 120, La, -57570, 300, 8179, 2, 0
62, 58, 120, Ce, -49730, 500, 8108, 4, 0
78, 43, 121, Tc, -31540, 500, 8054, 4, 0
77, 44, 121, Ru, -44620, 400, 8156, 3, 0
76, 45, 121, Rh, -56250.134, 619.444, 8245.2, 3975, 0
75, 46, 121, Pd, -66182.337, 3.353, 8320.8, 5840, 0
74, 47, 121, Ag, -74402.831, 12.109, 8382.3, 3060, 0
73, 48, 121, Cd, -81073.837, 1.942, 8430.9, 9720, 0
72, 49, 121, In, -85834.593, 27.419, 8463.8, 7670, 0
71, 50, 121, Sn, -89196.626, 0.978, 8485.1, 9640, 0
70, 51, 121, Sb, -89599.157, 2.506, 8482.0, 5740, 0
69, 52, 121, Te, -88543.111, 25.835, 8466.8, 6410, 0
68, 53, 121, I, -86245.649, 4.723, 8441.4, 1110, 0
67, 54, 121, Xe, -82480.997, 10.243, 8403.8, 3260, 0
66, 55, 121, Cs, -77102.342, 14.290, 8352.9, 1520, 0
65, 56, 121, Ba, -70744.847, 141.898, 8293.9, 0831, 0
64, 57, 121, La, -62190, 300, 8217, 2, 0
63, 58, 121, Ce, -52690, 401, 8132, 3, 0
62, 59, 121, Pr, -41551, 500, 8033, 4, 0
79, 43, 122, Tc, -26305, 300, 8011, 2, 0
78, 44, 122, Ru, -41780, 500, 8132, 4, 0
77, 45, 122, Rh, -51880, 300, 8208, 2, 0
76, 46, 122, Pd, -64616.169, 19.561, 8305.9, 7550, 0
75, 47, 122, Ag, -71106.118, 38.191, 8352.7, 5910, 0
74, 48, 122, Cd, -80612.384, 2.299, 8424.2, 6670, 0
73, 49, 122, In, -83571.361, 50.060, 8442.1, 0790, 0
72, 50, 122, Sn, -89939.953, 2.448, 8487.8, 9680, 0
71, 51, 122, Sb, -88334.205, 2.503, 8468.3, 2220, 0
70, 52, 122, Te, -90313.282, 1.357, 8478.1, 3150, 0
69, 53, 122, I, -86079.282, 5.181, 8437.0, 1390, 0
68, 54, 122, Xe, -85354.988, 11.111, 8424.6, 6440, 0
67, 55, 122, Cs, -78144.769, 33.687, 8359.1, 5150, 0
66, 56, 122, Ba, -74608.952, 27.945, 8323.7, 5670, 0
65, 57, 122, La, -64543, 298, 8235, 2, 0
64, 58, 122, Ce, -57874, 401, 8174, 3, 0
63, 59, 122, Pr, -44780, 500, 8060, 4, 0
79, 44, 123, Ru, -36550, 500, 8089, 4, 0
78, 45, 123, Rh, -49190, 400, 8185, 3, 0
77, 46, 123, Pd, -60429.748, 789.441, 8270.0, 3186, 0
76, 47, 123, Ag, -69568.581, 32.602, 8337.9, 7070, 0
75, 48, 123, Cd, -77414.183, 2.696, 8395.3, 9550, 0
74, 49, 123, In, -83429.034, 19.832, 8437.9, 3620, 0
73, 50, 123, Sn, -87814.683, 2.479, 8467.2, 3130, 0
72, 51, 123, Sb, -89222.890, 1.356, 8472.3, 1960, 0
71, 52, 123, Te, -89170.978, 1.355, 8465.5, 3700, 0
70, 53, 123, I, -87942.588, 3.686, 8449.1, 8960, 0
69, 54, 123, Xe, -85248.258, 9.534, 8420.9, 2390, 0
68, 55, 123, Cs, -81043.657, 12.109, 8380.3, 7960, 0
67, 56, 123, Ba, -75654.963, 12.109, 8330.2, 0860, 0
66, 57, 123, La, -68651, 196, 8267, 2, 0
65, 58, 123, Ce, -60286, 298, 8193, 2, 0
64, 59, 123, Pr, -50230, 400, 8104, 3, 0
80, 44, 124, Ru, -33590, 600, 8065, 5, 0
79, 45, 124, Rh, -44710, 400, 8148, 3, 0
78, 46, 124, Pd, -58400, 300, 8252, 2, 0
77, 47, 124, Ag, -66229.951, 251.503, 8308.8, 9582, 0
76, 48, 124, Cd, -76699.436, 2.609, 8387.0, 1790, 0
75, 49, 124, In, -80867.778, 30.561, 8414.3, 2430, 0
74, 50, 124, Sn, -88231.475, 1.314, 8467.3, 9970, 0
73, 51, 124, Sb, -87619.069, 1.358, 8456.1, 5170, 0
72, 52, 124, Te, -90524.142, 1.352, 8473.2, 7050, 0
71, 53, 124, I, -87364.555, 2.299, 8441.4, 8070, 0
70, 54, 124, Xe, -87667.405, 1.358, 8437.6, 1380, 0
69, 55, 124, Cs, -81741.060, 9.151, 8383.5, 1140, 0
68, 56, 124, Ba, -79089.786, 12.497, 8355.8, 2090, 0
67, 57, 124, La, -70258.617, 56.669, 8278.2, 9260, 0
66, 58, 124, Ce, -64916, 298, 8229, 2, 0
65, 59, 124, Pr, -53151, 401, 8128, 3, 0
64, 60, 124, Nd, -44830, 500, 8054, 4, 0
81, 44, 125, Ru, -28370, 300, 8023, 2, 0
80, 45, 125, Rh, -41830, 500, 8124, 4, 0
79, 46, 125, Pd, -53960, 400, 8215, 3, 0
78, 47, 125, Ag, -64519.939, 433.145, 8293.3, 1513, 0
77, 48, 125, Cd, -73348.090, 2.888, 8357.6, 8150, 0
76, 49, 125, In, -80412.308, 1.770, 8407.9, 3650, 0
75, 50, 125, Sn, -85893.657, 1.329, 8445.5, 2850, 0
74, 51, 125, Sb, -88255.094, 2.515, 8458.1, 6120, 0
73, 52, 125, Te, -89021.794, 1.352, 8458.0, 3610, 0
72, 53, 125, I, -88836.024, 1.353, 8450.2, 9110, 0
71, 54, 125, Xe, -87199.361, 1.415, 8430.9, 3900, 0
70, 55, 125, Cs, -84089.742, 7.736, 8399.8, 0330, 0
69, 56, 125, Ba, -79668.976, 10.992, 8358.1, 7840, 0
68, 57, 125, La, -73759.492, 25.997, 8304.6, 4380, 0
67, 58, 125, Ce, -66658, 196, 8242, 2, 0
66, 59, 125, Pr, -58070, 300, 8167, 2, 0
65, 60, 125, Nd, -48070, 400, 8080, 3, 0
81, 45, 126, Rh, -37200, 500, 8087, 4, 0
80, 46, 126, Pd, -51790, 400, 8197, 3, 0
79, 47, 126, Ag, -60720, 200, 8261, 2, 0
78, 48, 126, Cd, -72255.727, 2.304, 8346.7, 3930, 0
77, 49, 126, In, -77809.377, 4.192, 8384.6, 0670, 0
76, 50, 126, Sn, -86015.135, 10.688, 8443.5, 2270, 0
75, 51, 126, Sb, -86393.135, 31.847, 8440.3, 1360, 0
74, 52, 126, Te, -90064.168, 1.354, 8463.2, 3970, 0
73, 53, 126, I, -87910.496, 3.778, 8439.9, 3790, 0
72, 54, 126, Xe, -89146.38687, 0.0056, 28443.5, 3750, 0
71, 55, 126, Cs, -84350.683, 10.359, 8399.2, 6730, 0
70, 56, 126, Ba, -82669.913, 12.497, 8379.7, 1870, 0
69, 57, 126, La, -74973.476, 90.508, 8312.4, 2680, 0
68, 58, 126, Ce, -70820.565, 27.945, 8273.2, 5810, 0
67, 59, 126, Pr, -60324, 196, 8184, 2, 0
66, 60, 126, Nd, -53380, 300, 8122, 2, 0
65, 61, 126, Pm, -39750, 500, 8008, 4, 0
82, 45, 127, Rh, -33730, 600, 8060, 5, 0
81, 46, 127, Pd, -47220, 500, 8160, 4, 0
80, 47, 127, Ag, -58650, 200, 8244, 2, 0
79, 48, 127, Cd, -68741.199, 6.200, 8316.8, 9710, 0
78, 49, 127, In, -76879.897, 10.001, 8374.8, 2120, 0
77, 50, 127, Sn, -83469.578, 9.226, 8420.5, 4820, 0
76, 51, 127, Sb, -86698.294, 5.083, 8439.8, 1100, 0
75, 52, 127, Te, -88280.497, 1.365, 8446.1, 0900, 0
74, 53, 127, I, -88983.217, 3.621, 8445.4, 8200, 0
73, 54, 127, Xe, -88320.883, 4.088, 8434.1, 0660, 0
72, 55, 127, Cs, -86240.027, 5.578, 8411.5, 6170, 0
71, 56, 127, Ba, -82817.955, 11.357, 8378.4, 5600, 0
70, 57, 127, La, -77896.116, 26.000, 8333.5, 4120, 0
69, 58, 127, Ce, -71979.344, 28.876, 8280.7, 9220, 0
68, 59, 127, Pr, -64543, 196, 8216, 2, 0
67, 60, 127, Nd, -55910, 300, 8142, 2, 0
66, 61, 127, Pm, -45310, 400, 8052, 3, 0
83, 45, 128, Rh, -27340, 300, 8010, 2, 0
82, 46, 128, Pd, -44390, 500, 8137, 4, 0
81, 47, 128, Ag, -54710, 300, 8211, 2, 0
80, 48, 128, Cd, -67238.245, 6.432, 8303.2, 3670, 0
79, 49, 128, In, -74190.117, 1.322, 8351.4, 3610, 0
78, 50, 128, Sn, -83361.430, 17.682, 8416.9, 7490, 0
77, 51, 128, Sb, -84629.852, 18.788, 8420.7, 7240, 0
76, 52, 128, Te, -88993.794, 0.706, 8448.7, 5360, 0
75, 53, 128, I, -87738.030, 3.621, 8432.8, 3090, 0
74, 54, 128, Xe, -89860.53427, 0.0052, 08443.3, 0080, 0
73, 55, 128, Cs, -85931.773, 5.376, 8406.4, 9530, 0
72, 56, 128, Ba, -85369.156, 1.610, 8395.9, 8780, 0
71, 57, 128, La, -78625.439, 54.448, 8337.1, 9040, 0
70, 58, 128, Ce, -75533.925, 27.945, 8306.9, 2590, 0
69, 59, 128, Pr, -66330.764, 29.808, 8228.9, 1410, 0
68, 60, 128, Nd, -60530, 200, 8177, 2, 0
67, 61, 128, Pm, -48220, 300, 8075, 2, 0
66, 62, 128, Sm, -39150, 500, 7998, 4, 0
83, 46, 129, Pd, -37880, 600, 8086, 5, 0
82, 47, 129, Ag, -51870, 400, 8188, 3, 0
81, 48, 129, Cd, -63122.142, 5.310, 8269.5, 3110, 0
80, 49, 129, In, -72834.889, 1.971, 8338.7, 5900, 0
79, 50, 129, Sn, -80590.597, 17.270, 8392.8, 1610, 0
78, 51, 129, Sb, -84629.384, 21.225, 8418.0, 5980, 0
77, 52, 129, Te, -87004.884, 0.711, 8430.4, 0980, 0
76, 53, 129, I, -88507.176, 3.153, 8435.9, 9080, 0
75, 54, 129, Xe, -88696.06975, 0.0050, 58431.3, 9040, 0
74, 55, 129, Cs, -87499.050, 4.553, 8416.0, 4650, 0
73, 56, 129, Ba, -85060.866, 10.504, 8391.0, 8110, 0
72, 57, 129, La, -81323.541, 21.343, 8356.0, 4490, 0
71, 58, 129, Ce, -76287.504, 27.945, 8310.9, 4110, 0
70, 59, 129, Pr, -69773.566, 29.808, 8254.3, 8080, 0
69, 60, 129, Nd, -62375, 202, 8191, 2, 0
68, 61, 129, Pm, -53180, 300, 8114, 2, 0
67, 62, 129, Sm, -42330, 500, 8023, 4, 0
84, 46, 130, Pd, -32730, 300, 8046, 2, 0
83, 47, 130, Ag, -45898, 424, 8142, 3, 0
82, 48, 130, Cd, -61117.597, 22.356, 8252.5, 8680, 0
81, 49, 130, In, -69906.530, 1.790, 8314.1, 7600, 0
80, 50, 130, Sn, -80132.217, 1.873, 8386.8, 1700, 0
79, 51, 130, Sb, -82285.687, 14.212, 8397.3, 6410, 0
78, 52, 130, Te, -87352.960, 0.011, 8430.3, 2510, 0
77, 53, 130, I, -86936.188, 3.154, 8421.1, 0110, 0
76, 54, 130, Xe, -89880.474, 0.009, 8437.7, 3140, 0
75, 55, 130, Cs, -86899.754, 8.357, 8408.7, 8480, 0
74, 56, 130, Ba, -87256.776, 0.287, 8405.5, 1300, 0
73, 57, 130, La, -81627.374, 25.946, 8356.1, 9190, 0
72, 58, 130, Ce, -79422.913, 27.945, 8333.2, 1640, 0
71, 59, 130, Pr, -71175.464, 64.273, 8263.7, 5650, 0
70, 60, 130, Nd, -66596.239, 27.945, 8222.5, 1360, 0
69, 61, 130, Pm, -55470, 200, 8131, 2, 0
68, 62, 130, Sm, -47700, 400, 8065, 3, 0
67, 63, 130, Eu, -33513, 539, 7950, 4, 0
85, 46, 131, Pd, -25740, 300, 7993, 2, 0
84, 47, 131, Ag, -40750, 500, 8102, 4, 0
83, 48, 131, Cd, -55211.760, 19.238, 8206.1, 2040, 0
82, 49, 131, In, -68024.369, 2.205, 8297.9, 5440, 0
81, 50, 131, Sn, -77264.579, 3.621, 8362.5, 1830, 0
80, 51, 131, Sb, -81981.412, 2.084, 8392.5, 5250, 0
79, 52, 131, Te, -85211.022, 0.061, 8411.2, 3390, 0
78, 53, 131, I, -87442.727, 0.605, 8422.2, 9770, 0
77, 54, 131, Xe, -88413.57492, 0.0051, 28423.7, 3670, 0
76, 55, 131, Cs, -88055.574, 0.177, 8415.0, 3170, 0
75, 56, 131, Ba, -86678.958, 0.415, 8398.5, 5110, 0
74, 57, 131, La, -83769.265, 27.945, 8370.3, 6760, 0
73, 58, 131, Ce, -79708.448, 32.802, 8333.3, 9690, 0
72, 59, 131, Pr, -74300.664, 46.995, 8286.1, 4390, 0
71, 60, 131, Nd, -67768.040, 27.517, 8230.3, 0450, 0
70, 61, 131, Pm, -59770, 200, 8163, 2, 0
69, 62, 131, Sm, -50280, 400, 8085, 3, 0
68, 63, 131, Eu, -39464, 400, 7996, 3, 0
85, 47, 132, Ag, -34400, 500, 8053, 4, 0
84, 48, 132, Cd, -50465.429, 60.068, 8169.1, 4210, 0
83, 49, 132, In, -62411.554, 60.033, 8253.7, 1620, 0
82, 50, 132, Sn, -76546.554, 1.976, 8354.8, 7260, 0
